tipo_persona_id,tipo_lugar,sexo_victima
21935.0,,Masculino
9476.0,,No corresponde
21936.0,,Masculino
9477.0,,No corresponde
21937.0,,Masculino
9478.0,,No corresponde
21938.0,,Masculino
9479.0,,No corresponde
21939.0,,Masculino
9480.0,,No corresponde
21940.0,,Masculino
21941.0,,Masculino
9481.0,,No corresponde
21942.0,,Femenino
9482.0,,No corresponde
9483.0,,No corresponde
9484.0,,No corresponde
21943.0,,Femenino
9485.0,,No corresponde
21944.0,,Masculino
9486.0,,No corresponde
21945.0,,Masculino
9487.0,,No corresponde
21946.0,,Masculino
9488.0,,No corresponde
21947.0,,Masculino
9489.0,,No corresponde
21948.0,,Masculino
9491.0,,No corresponde
21950.0,,Masculino
9492.0,,No corresponde
21951.0,,Masculino
9493.0,,No corresponde
21953.0,,Masculino
9494.0,,No corresponde
21954.0,,Masculino
9495.0,,No corresponde
9496.0,,No corresponde
21955.0,,Femenino
9497.0,,No corresponde
21956.0,,Femenino
9498.0,,No corresponde
21957.0,,Femenino
9510.0,,No corresponde
21960.0,,Masculino
9511.0,,No corresponde
9512.0,,No corresponde
21961.0,,Masculino
9513.0,,No corresponde
21962.0,,Masculino
9514.0,,No corresponde
21963.0,,Femenino
9515.0,,No corresponde
21964.0,,Masculino
9516.0,,No corresponde
21965.0,,Masculino
9517.0,,No corresponde
21966.0,,Femenino
9518.0,,No corresponde
21967.0,,Masculino
9519.0,,No corresponde
21968.0,,Masculino
9520.0,,No corresponde
21969.0,,Masculino
21970.0,,Masculino
9521.0,,No corresponde
21971.0,,Masculino
9522.0,,No corresponde
9523.0,,No corresponde
9524.0,,No corresponde
21972.0,,Masculino
9525.0,,No corresponde
21973.0,,Femenino
9526.0,,No corresponde
21974.0,,Masculino
9527.0,,No corresponde
22340.0,,Masculino
9528.0,,No corresponde
21975.0,,Masculino
9529.0,,No corresponde
9530.0,,No corresponde
21976.0,,Masculino
10176.0,,No corresponde
22499.0,,Femenino
9531.0,,No corresponde
9532.0,,No corresponde
21977.0,,Masculino
9533.0,,No corresponde
21978.0,,Masculino
9534.0,,No corresponde
9535.0,,No corresponde
21979.0,,Masculino
9536.0,,No corresponde
21980.0,,Femenino
9537.0,,No corresponde
21981.0,,Masculino
9538.0,,No corresponde
21982.0,,Masculino
9539.0,,No corresponde
21983.0,,Masculino
9540.0,,No corresponde
9541.0,,No corresponde
21984.0,,Masculino
9542.0,,No corresponde
9543.0,,No corresponde
9544.0,,No corresponde
21985.0,,Masculino
9545.0,,No corresponde
21986.0,,Femenino
9546.0,,No corresponde
21987.0,,Masculino
9547.0,,No corresponde
21988.0,,Masculino
9548.0,,No corresponde
21989.0,,Masculino
9549.0,,No corresponde
21990.0,,Femenino
9550.0,,No corresponde
21991.0,,Masculino
9551.0,,No corresponde
9552.0,,No corresponde
9553.0,,No corresponde
21992.0,,Masculino
9554.0,,No corresponde
21993.0,,Masculino
9555.0,,No corresponde
21994.0,,Masculino
9556.0,,No corresponde
21995.0,,Masculino
9557.0,,No corresponde
21996.0,,Masculino
9558.0,,No corresponde
21997.0,,Masculino
9559.0,,No corresponde
21998.0,,Masculino
9560.0,,No corresponde
22000.0,,Masculino
9561.0,,No corresponde
22001.0,,Femenino
9562.0,,No corresponde
22002.0,,Femenino
9563.0,,No corresponde
9564.0,,No corresponde
22003.0,,Masculino
9565.0,,No corresponde
22004.0,,Masculino
12042.0,,No corresponde
22005.0,,Femenino
9566.0,,No corresponde
22006.0,,Femenino
9576.0,,No corresponde
9577.0,,No corresponde
9578.0,,No corresponde
9579.0,,No corresponde
22007.0,,Masculino
9580.0,,No corresponde
22008.0,,Masculino
9581.0,,No corresponde
22009.0,,Masculino
9582.0,,No corresponde
22010.0,,Masculino
9583.0,,No corresponde
22011.0,,Masculino
9584.0,,No corresponde
22012.0,,Masculino
9585.0,,No corresponde
22013.0,,Masculino
9586.0,,No corresponde
22014.0,,Masculino
9587.0,,No corresponde
22015.0,,Masculino
9588.0,,No corresponde
22016.0,,Femenino
9589.0,,No corresponde
22017.0,,Masculino
9590.0,,No corresponde
22018.0,,Masculino
9591.0,,No corresponde
22019.0,,Masculino
9592.0,,No corresponde
22020.0,,Masculino
9593.0,,No corresponde
22021.0,,Masculino
9594.0,,No corresponde
22022.0,,Masculino
9595.0,,No corresponde
22023.0,,Masculino
9596.0,,No corresponde
9597.0,,No corresponde
9598.0,,No corresponde
9599.0,,No corresponde
22024.0,,Masculino
22025.0,,Masculino
9600.0,,No corresponde
22026.0,,Femenino
9601.0,,No corresponde
22027.0,,Masculino
9602.0,,No corresponde
9603.0,,No corresponde
22028.0,,Femenino
9604.0,,No corresponde
22029.0,,Masculino
9605.0,,No corresponde
22030.0,,Masculino
9606.0,,No corresponde
9607.0,,No corresponde
9608.0,,No corresponde
22031.0,,Masculino
9609.0,,No corresponde
22032.0,,Masculino
9610.0,,No corresponde
22033.0,,Masculino
9611.0,,No corresponde
22034.0,,Masculino
9612.0,,No corresponde
22035.0,,Masculino
9613.0,,No corresponde
22036.0,,Masculino
22037.0,,Masculino
9614.0,,No corresponde
22038.0,,Masculino
9615.0,,No corresponde
22039.0,,Masculino
9616.0,,No corresponde
22040.0,,Masculino
9617.0,,No corresponde
22041.0,,Masculino
9618.0,,No corresponde
9619.0,,No corresponde
9620.0,,No corresponde
9621.0,,No corresponde
9622.0,,No corresponde
9623.0,,No corresponde
22042.0,,Masculino
9624.0,,No corresponde
22043.0,,Masculino
9625.0,,No corresponde
22044.0,,Masculino
9626.0,,No corresponde
22045.0,,Masculino
9627.0,,No corresponde
22046.0,,Femenino
9628.0,,No corresponde
22047.0,,Masculino
9629.0,,No corresponde
9630.0,,No corresponde
22048.0,,Masculino
9631.0,,No corresponde
22049.0,,Masculino
9632.0,,No corresponde
9633.0,,No corresponde
9634.0,,No corresponde
9635.0,,No corresponde
22050.0,,Masculino
9636.0,,No corresponde
22051.0,,Masculino
9637.0,,No corresponde
9638.0,,No corresponde
22052.0,,Masculino
9639.0,,No corresponde
22053.0,,Masculino
9640.0,,No corresponde
9641.0,,No corresponde
9642.0,,No corresponde
22054.0,,Masculino
9643.0,,No corresponde
22055.0,,Femenino
9644.0,,No corresponde
22056.0,,Masculino
9645.0,,No corresponde
22057.0,,Masculino
9646.0,,No corresponde
22058.0,,Femenino
9647.0,,No corresponde
9648.0,,No corresponde
22059.0,,Masculino
9649.0,,No corresponde
9650.0,,No corresponde
22060.0,,Masculino
9651.0,,No corresponde
22061.0,,Masculino
9652.0,,No corresponde
22062.0,,Masculino
9653.0,,No corresponde
9654.0,,No corresponde
22063.0,,Femenino
9655.0,,No corresponde
22064.0,,Femenino
9656.0,,No corresponde
22065.0,,Masculino
9657.0,,No corresponde
22066.0,,Femenino
9658.0,,No corresponde
22067.0,,Masculino
9659.0,,No corresponde
22068.0,,Masculino
9660.0,,No corresponde
22069.0,,Masculino
9661.0,,No corresponde
22070.0,,Masculino
9662.0,,No corresponde
9663.0,,No corresponde
9664.0,,No corresponde
22071.0,,Masculino
22072.0,,Femenino
9665.0,,No corresponde
22073.0,,Masculino
9666.0,,No corresponde
22074.0,,Masculino
9667.0,,No corresponde
22075.0,,Masculino
9668.0,,No corresponde
22076.0,,Masculino
9669.0,,No corresponde
22077.0,,Masculino
9670.0,,No corresponde
22078.0,,Masculino
9671.0,,No corresponde
9672.0,,No corresponde
9673.0,,No corresponde
22079.0,,Masculino
9674.0,,No corresponde
9675.0,,No corresponde
22080.0,,Masculino
9676.0,,No corresponde
22081.0,,Masculino
9677.0,,No corresponde
9678.0,,No corresponde
22082.0,,Masculino
22083.0,,Masculino
9679.0,,No corresponde
22084.0,,Masculino
9680.0,,No corresponde
22085.0,,Masculino
9681.0,,No corresponde
22086.0,,Masculino
9682.0,,No corresponde
22087.0,,Masculino
9683.0,,No corresponde
22088.0,,Masculino
9684.0,,No corresponde
22089.0,,Masculino
9685.0,,No corresponde
22090.0,,Masculino
9686.0,,No corresponde
22091.0,,Masculino
9687.0,,No corresponde
22092.0,,Femenino
9688.0,,No corresponde
22093.0,,Masculino
9689.0,,No corresponde
22094.0,,Masculino
9690.0,,No corresponde
22095.0,,Masculino
9691.0,,No corresponde
22096.0,,Masculino
9692.0,,No corresponde
22097.0,,Masculino
9693.0,,No corresponde
9694.0,,No corresponde
22098.0,,Masculino
9695.0,,No corresponde
22099.0,,Masculino
9696.0,,No corresponde
22100.0,,Masculino
9697.0,,No corresponde
9698.0,,No corresponde
22101.0,,Masculino
9699.0,,No corresponde
22102.0,,Masculino
9700.0,,No corresponde
22103.0,,Masculino
9701.0,,No corresponde
9702.0,,No corresponde
22104.0,,Masculino
22105.0,,Masculino
9703.0,,No corresponde
22106.0,,Masculino
9704.0,,No corresponde
9705.0,,No corresponde
22107.0,,Masculino
9706.0,,No corresponde
22108.0,,Masculino
9707.0,,No corresponde
9708.0,,No corresponde
9709.0,,No corresponde
22109.0,,Masculino
22110.0,,Masculino
9710.0,,No corresponde
22111.0,,Masculino
9711.0,,No corresponde
22112.0,,Masculino
9712.0,,No corresponde
22113.0,,Masculino
9713.0,,No corresponde
22114.0,,Masculino
9714.0,,No corresponde
22115.0,,Masculino
9715.0,,No corresponde
22116.0,,Masculino
9716.0,,No corresponde
22117.0,,Masculino
9717.0,,No corresponde
22118.0,,Femenino
9718.0,,No corresponde
9719.0,,No corresponde
22119.0,,Masculino
9720.0,,No corresponde
22120.0,,Masculino
9721.0,,No corresponde
22121.0,,Masculino
9722.0,,No corresponde
22122.0,,Masculino
9723.0,,No corresponde
9724.0,,No corresponde
9725.0,,No corresponde
22123.0,,Masculino
9726.0,,No corresponde
22124.0,,Masculino
9727.0,,No corresponde
22125.0,,Masculino
9728.0,,No corresponde
9729.0,,No corresponde
22126.0,,Masculino
9730.0,,No corresponde
22127.0,,Masculino
9731.0,,No corresponde
22128.0,,Masculino
9732.0,,No corresponde
22129.0,,Masculino
9733.0,,No corresponde
9734.0,,No corresponde
22130.0,,Masculino
9735.0,,No corresponde
22131.0,,Masculino
9736.0,,No corresponde
9737.0,,No corresponde
22132.0,,Masculino
9738.0,,No corresponde
22133.0,,Masculino
9739.0,,No corresponde
22134.0,,Masculino
9740.0,,No corresponde
22135.0,,Masculino
9741.0,,No corresponde
9742.0,,No corresponde
22136.0,,Masculino
9743.0,,No corresponde
9744.0,,No corresponde
9745.0,,No corresponde
22137.0,,Masculino
9746.0,,No corresponde
22138.0,,Masculino
9747.0,,No corresponde
22139.0,,Masculino
9748.0,,No corresponde
22140.0,,Masculino
9749.0,,No corresponde
22141.0,,Masculino
9750.0,,No corresponde
22142.0,,Masculino
9751.0,,No corresponde
22143.0,,Masculino
9752.0,,No corresponde
22144.0,,Masculino
9753.0,,No corresponde
9754.0,,No corresponde
22145.0,,Masculino
9755.0,,No corresponde
9756.0,,No corresponde
9757.0,,No corresponde
22146.0,,Femenino
9758.0,,No corresponde
9759.0,,No corresponde
22147.0,,Masculino
9760.0,,No corresponde
22148.0,,Masculino
9761.0,,No corresponde
22149.0,,Masculino
9762.0,,No corresponde
22150.0,,Masculino
9763.0,,No corresponde
9764.0,,No corresponde
22151.0,,Masculino
9765.0,,No corresponde
22152.0,,Masculino
9766.0,,No corresponde
22153.0,,Masculino
9767.0,,No corresponde
22154.0,,Masculino
9768.0,,No corresponde
22155.0,,Masculino
9769.0,,No corresponde
22156.0,,Masculino
9770.0,,No corresponde
22157.0,,Masculino
9771.0,,No corresponde
9772.0,,No corresponde
22158.0,,Masculino
22159.0,,Masculino
9773.0,,No corresponde
22160.0,,Masculino
9774.0,,No corresponde
22161.0,,Masculino
9775.0,,No corresponde
22162.0,,Masculino
9776.0,,No corresponde
22163.0,,Masculino
9777.0,,No corresponde
22164.0,,Masculino
9778.0,,No corresponde
22165.0,,Masculino
9779.0,,No corresponde
22166.0,,Masculino
9780.0,,No corresponde
22167.0,,Masculino
9781.0,,No corresponde
22168.0,,Masculino
9782.0,,No corresponde
22169.0,,Masculino
9783.0,,No corresponde
22170.0,,Masculino
22171.0,,Femenino
9784.0,,No corresponde
22172.0,,Femenino
9785.0,,No corresponde
22173.0,,Masculino
9786.0,,No corresponde
22174.0,,Masculino
9787.0,,No corresponde
22175.0,,Masculino
9788.0,,No corresponde
22176.0,,Masculino
9789.0,,No corresponde
22177.0,,Masculino
9790.0,,No corresponde
22178.0,,Masculino
9791.0,,No corresponde
22179.0,,Masculino
9792.0,,No corresponde
22180.0,,Masculino
9793.0,,No corresponde
22181.0,,Masculino
9794.0,,No corresponde
22182.0,,Masculino
9795.0,,No corresponde
22183.0,,Masculino
9796.0,,No corresponde
22184.0,,Masculino
9797.0,,No corresponde
22185.0,,Femenino
9798.0,,No corresponde
22186.0,,Masculino
9799.0,,No corresponde
22187.0,,Masculino
9800.0,,No corresponde
9801.0,,No corresponde
22188.0,,Masculino
9802.0,,No corresponde
22189.0,,Femenino
9803.0,,No corresponde
22190.0,,Masculino
9804.0,,No corresponde
22191.0,,Masculino
9805.0,,No corresponde
22192.0,,Masculino
9806.0,,No corresponde
22193.0,,Masculino
13632.0,,No corresponde
22194.0,,Femenino
9807.0,,No corresponde
22195.0,,Masculino
9808.0,,No corresponde
22196.0,,Masculino
9809.0,,No corresponde
22197.0,,Masculino
9810.0,,No corresponde
22198.0,,Masculino
9811.0,,No corresponde
22199.0,,Masculino
9812.0,,No corresponde
22200.0,,Masculino
12072.0,,No corresponde
12073.0,,No corresponde
12074.0,,No corresponde
12075.0,,No corresponde
22201.0,,Femenino
9813.0,,No corresponde
22202.0,,Masculino
9814.0,,No corresponde
22203.0,,Masculino
9815.0,,No corresponde
22204.0,,Masculino
9816.0,,No corresponde
22205.0,,Masculino
9817.0,,No corresponde
22206.0,,Masculino
9818.0,,No corresponde
22207.0,,Masculino
9819.0,,No corresponde
9820.0,,No corresponde
9821.0,,No corresponde
9822.0,,No corresponde
22208.0,,Masculino
22209.0,,Masculino
22210.0,,Masculino
22211.0,,Masculino
9823.0,,No corresponde
22212.0,,Masculino
9824.0,,No corresponde
9825.0,,No corresponde
22213.0,,Masculino
22214.0,,Masculino
9826.0,,No corresponde
22215.0,,Masculino
9827.0,,No corresponde
22216.0,,Masculino
9828.0,,No corresponde
22217.0,,Femenino
9829.0,,No corresponde
22218.0,,Masculino
9830.0,,No corresponde
22219.0,,Masculino
9831.0,,No corresponde
22220.0,,Masculino
9832.0,,No corresponde
9833.0,,No corresponde
22221.0,,Masculino
22222.0,,Femenino
9834.0,,No corresponde
22223.0,,Masculino
9835.0,,No corresponde
22224.0,,Masculino
9836.0,,No corresponde
22225.0,,Masculino
9837.0,,No corresponde
22226.0,,Masculino
9838.0,,No corresponde
22227.0,,Masculino
9839.0,,No corresponde
22228.0,,Masculino
9840.0,,No corresponde
22229.0,,Masculino
22230.0,,Masculino
9841.0,,No corresponde
22231.0,,Masculino
9842.0,,No corresponde
22232.0,,Masculino
9843.0,,No corresponde
22233.0,,Masculino
9844.0,,No corresponde
22234.0,,Masculino
9845.0,,No corresponde
22235.0,,Masculino
9846.0,,No corresponde
22236.0,,Masculino
9847.0,,No corresponde
22237.0,,Masculino
9848.0,,No corresponde
22238.0,,Masculino
9849.0,,No corresponde
22239.0,,Masculino
9850.0,,No corresponde
22240.0,,Masculino
9851.0,,No corresponde
22241.0,,Masculino
9852.0,,No corresponde
22242.0,,Femenino
9853.0,,No corresponde
22243.0,,Masculino
9854.0,,No corresponde
22244.0,,Masculino
9855.0,,No corresponde
25138.0,,Masculino
9856.0,,No corresponde
22245.0,,Masculino
9857.0,,No corresponde
22246.0,,Femenino
9858.0,,No corresponde
22247.0,,Masculino
9859.0,,No corresponde
22248.0,,Femenino
9860.0,,No corresponde
22249.0,,Masculino
9861.0,,No corresponde
22250.0,,Femenino
9862.0,,No corresponde
9863.0,,No corresponde
22251.0,,Masculino
9864.0,,No corresponde
22252.0,,Masculino
9865.0,,No corresponde
9866.0,,No corresponde
9867.0,,No corresponde
9868.0,,No corresponde
9869.0,,No corresponde
9870.0,,No corresponde
9871.0,,No corresponde
22253.0,,Masculino
9872.0,,No corresponde
22254.0,,Femenino
9873.0,,No corresponde
9874.0,,No corresponde
9875.0,,No corresponde
9876.0,,No corresponde
22255.0,,Masculino
9877.0,,No corresponde
22256.0,,Masculino
9878.0,,No corresponde
22257.0,,Femenino
9879.0,,No corresponde
22258.0,,Masculino
9880.0,,No corresponde
9881.0,,No corresponde
22259.0,,Masculino
9882.0,,No corresponde
9883.0,,No corresponde
22260.0,,Masculino
9884.0,,No corresponde
9885.0,,No corresponde
9886.0,,No corresponde
9887.0,,No corresponde
22261.0,,Femenino
9888.0,,No corresponde
22262.0,,Masculino
9889.0,,No corresponde
9890.0,,No corresponde
9891.0,,No corresponde
9892.0,,No corresponde
9893.0,,No corresponde
22263.0,,Masculino
9894.0,,No corresponde
22264.0,,Masculino
9895.0,,No corresponde
22265.0,,Masculino
9896.0,,No corresponde
22266.0,,Masculino
9897.0,,No corresponde
22267.0,,Femenino
9898.0,,No corresponde
22268.0,,Masculino
9899.0,,No corresponde
9900.0,,No corresponde
9901.0,,No corresponde
22269.0,,Masculino
9902.0,,No corresponde
9903.0,,No corresponde
22270.0,,Masculino
9904.0,,No corresponde
22271.0,,Masculino
9905.0,,No corresponde
22272.0,,Masculino
9906.0,,No corresponde
22273.0,,Masculino
9907.0,,No corresponde
22274.0,,Masculino
9908.0,,No corresponde
22275.0,,Femenino
9909.0,,No corresponde
22276.0,,Masculino
9910.0,,No corresponde
22277.0,,Femenino
9911.0,,No corresponde
9912.0,,No corresponde
22278.0,,Masculino
9913.0,,No corresponde
9914.0,,No corresponde
22279.0,,Masculino
9915.0,,No corresponde
9916.0,,No corresponde
22280.0,,Masculino
22281.0,,Femenino
9917.0,,No corresponde
22282.0,,Masculino
9918.0,,No corresponde
22283.0,,Masculino
9919.0,,No corresponde
22284.0,,Masculino
9920.0,,No corresponde
9921.0,,No corresponde
22285.0,,Masculino
9922.0,,No corresponde
9923.0,,No corresponde
22286.0,,Masculino
9924.0,,No corresponde
22287.0,,Masculino
9925.0,,No corresponde
9926.0,,No corresponde
9927.0,,No corresponde
22288.0,,Masculino
9928.0,,No corresponde
22289.0,,Masculino
9929.0,,No corresponde
22290.0,,Masculino
9930.0,,No corresponde
9931.0,,No corresponde
22291.0,,Masculino
9932.0,,No corresponde
9933.0,,No corresponde
9934.0,,No corresponde
22292.0,,Masculino
9935.0,,No corresponde
22293.0,,Masculino
9936.0,,No corresponde
22294.0,,Femenino
9937.0,,No corresponde
22295.0,,Masculino
9938.0,,No corresponde
22296.0,,Femenino
9939.0,,No corresponde
22297.0,,Masculino
9942.0,,No corresponde
22298.0,,Masculino
12258.0,,No corresponde
22299.0,,Masculino
9943.0,,No corresponde
22300.0,,Masculino
9944.0,,No corresponde
22301.0,,Masculino
9945.0,,No corresponde
9946.0,,No corresponde
9947.0,,No corresponde
22302.0,,Femenino
9948.0,,No corresponde
22303.0,,Femenino
9949.0,,No corresponde
22304.0,,Masculino
9950.0,,No corresponde
22305.0,,Femenino
9951.0,,No corresponde
9952.0,,No corresponde
9953.0,,No corresponde
9954.0,,No corresponde
9955.0,,No corresponde
22306.0,,Masculino
9956.0,,No corresponde
9957.0,,No corresponde
9958.0,,No corresponde
9959.0,,No corresponde
9960.0,,No corresponde
9961.0,,No corresponde
22307.0,,Masculino
9962.0,,No corresponde
22308.0,,Masculino
9963.0,,No corresponde
22309.0,,Masculino
9964.0,,No corresponde
22310.0,,Masculino
9965.0,,No corresponde
22311.0,,Masculino
9966.0,,No corresponde
22312.0,,Femenino
9967.0,,No corresponde
22313.0,,Masculino
9968.0,,No corresponde
22314.0,,Femenino
9969.0,,No corresponde
22315.0,,Femenino
9970.0,,No corresponde
9971.0,,No corresponde
22316.0,,Masculino
9972.0,,No corresponde
9973.0,,No corresponde
22317.0,,Masculino
9974.0,,No corresponde
9975.0,,No corresponde
22318.0,,Masculino
9976.0,,No corresponde
9977.0,,No corresponde
22319.0,,Masculino
9978.0,,No corresponde
22320.0,,Masculino
9979.0,,No corresponde
22321.0,,Femenino
9980.0,,No corresponde
22322.0,,Masculino
9981.0,,No corresponde
22323.0,,Masculino
9982.0,,No corresponde
22324.0,,Masculino
9983.0,,No corresponde
22325.0,,Masculino
9984.0,,No corresponde
9985.0,,No corresponde
22326.0,,Masculino
9986.0,,No corresponde
22327.0,,Masculino
9987.0,,No corresponde
22328.0,,Masculino
9988.0,,No corresponde
22329.0,,Masculino
9989.0,,No corresponde
22330.0,,Masculino
9990.0,,No corresponde
22331.0,,Masculino
9991.0,,No corresponde
22332.0,,Masculino
9992.0,,No corresponde
22333.0,,Masculino
9993.0,,No corresponde
22334.0,,Masculino
22335.0,,Masculino
9994.0,,No corresponde
9995.0,,No corresponde
22336.0,,Masculino
11222.0,,No corresponde
22337.0,,Femenino
9996.0,,No corresponde
22338.0,,Femenino
10177.0,,No corresponde
22339.0,,Femenino
9997.0,,No corresponde
22341.0,,Masculino
9998.0,,No corresponde
22342.0,,Femenino
9999.0,,No corresponde
10000.0,,No corresponde
22343.0,,Masculino
10001.0,,No corresponde
22344.0,,Masculino
10002.0,,No corresponde
22345.0,,Masculino
10003.0,,No corresponde
22346.0,,Masculino
10004.0,,No corresponde
22347.0,,Masculino
10005.0,,No corresponde
22348.0,,Masculino
10006.0,,No corresponde
22349.0,,Masculino
10007.0,,No corresponde
22350.0,,Femenino
10008.0,,No corresponde
10009.0,,No corresponde
22805.0,,Masculino
11430.0,,No corresponde
22351.0,,Masculino
11431.0,,No corresponde
22352.0,,Masculino
10010.0,,No corresponde
22353.0,,Masculino
10011.0,,No corresponde
22354.0,,Masculino
10012.0,,No corresponde
22355.0,,Masculino
10013.0,,No corresponde
22356.0,,Femenino
10014.0,,No corresponde
22357.0,,Masculino
11432.0,,No corresponde
22358.0,,Masculino
10015.0,,No corresponde
22359.0,,Masculino
10016.0,,No corresponde
22360.0,,Femenino
10017.0,,No corresponde
22799.0,,Masculino
10018.0,,No corresponde
22361.0,,Masculino
11433.0,,No corresponde
22362.0,,Masculino
10019.0,,No corresponde
10020.0,,No corresponde
10021.0,,No corresponde
10022.0,,No corresponde
22363.0,,Masculino
11434.0,,No corresponde
22364.0,,Masculino
10023.0,,No corresponde
22365.0,,Masculino
10024.0,,No corresponde
10025.0,,No corresponde
22366.0,,Masculino
10026.0,,No corresponde
22367.0,,Masculino
10027.0,,No corresponde
22368.0,,Femenino
10028.0,,No corresponde
22369.0,,Masculino
10029.0,,No corresponde
22370.0,,Masculino
10030.0,,No corresponde
22371.0,,Masculino
10031.0,,No corresponde
22372.0,,Masculino
10032.0,,No corresponde
22373.0,,Masculino
10033.0,,No corresponde
22374.0,,Masculino
10034.0,,No corresponde
10035.0,,No corresponde
22375.0,,Masculino
11435.0,,No corresponde
22376.0,,Masculino
11436.0,,No corresponde
22377.0,,Masculino
10036.0,,No corresponde
22378.0,,Masculino
10037.0,,No corresponde
22379.0,,Masculino
10038.0,,No corresponde
22380.0,,Masculino
10039.0,,No corresponde
22381.0,,Masculino
10040.0,,No corresponde
22382.0,,Masculino
11437.0,,No corresponde
22383.0,,Masculino
10041.0,,No corresponde
22384.0,,Masculino
11438.0,,No corresponde
22385.0,,Masculino
10042.0,,No corresponde
22386.0,,Masculino
10043.0,,No corresponde
22387.0,,Femenino
10044.0,,No corresponde
11439.0,,No corresponde
22388.0,,Masculino
10045.0,,No corresponde
22389.0,,Femenino
10046.0,,No corresponde
22390.0,,Masculino
10047.0,,No corresponde
22391.0,,Femenino
10048.0,,No corresponde
22392.0,,Masculino
10049.0,,No corresponde
10050.0,,No corresponde
22393.0,,Femenino
10051.0,,No corresponde
22394.0,,Femenino
10052.0,,No corresponde
22395.0,,Masculino
10053.0,,No corresponde
22396.0,,Femenino
10054.0,,No corresponde
22397.0,,Masculino
11440.0,,No corresponde
22398.0,,Masculino
10055.0,,No corresponde
22399.0,,Masculino
10056.0,,No corresponde
10057.0,,No corresponde
22400.0,,Femenino
22401.0,,Femenino
10058.0,,No corresponde
22402.0,,Femenino
11441.0,,No corresponde
22403.0,,Masculino
10059.0,,No corresponde
10060.0,,No corresponde
10061.0,,No corresponde
22404.0,,Masculino
10062.0,,No corresponde
22405.0,,Masculino
10063.0,,No corresponde
22406.0,,Masculino
11442.0,,No corresponde
22407.0,,Masculino
10064.0,,No corresponde
22408.0,,Masculino
11443.0,,No corresponde
22409.0,,Masculino
10065.0,,No corresponde
22410.0,,Masculino
11444.0,,No corresponde
22411.0,,Masculino
11445.0,,No corresponde
22412.0,,Masculino
10066.0,,No corresponde
22413.0,,Masculino
10067.0,,No corresponde
22414.0,,Masculino
10068.0,,No corresponde
22415.0,,Femenino
10069.0,,No corresponde
22416.0,,Masculino
10070.0,,No corresponde
22417.0,,Masculino
10071.0,,No corresponde
22418.0,,Masculino
11446.0,,No corresponde
22419.0,,Masculino
11447.0,,No corresponde
22420.0,,Masculino
10072.0,,No corresponde
22421.0,,Masculino
11448.0,,No corresponde
22422.0,,Masculino
10073.0,,No corresponde
22423.0,,Masculino
10074.0,,No corresponde
22424.0,,Masculino
10075.0,,No corresponde
22425.0,,Masculino
10076.0,,No corresponde
22426.0,,Masculino
10077.0,,No corresponde
22427.0,,Femenino
10078.0,,No corresponde
22428.0,,Masculino
10079.0,,No corresponde
22429.0,,Masculino
10080.0,,No corresponde
22430.0,,Masculino
10081.0,,No corresponde
22431.0,,Masculino
10082.0,,No corresponde
22432.0,,Masculino
10083.0,,No corresponde
22433.0,,Femenino
10084.0,,No corresponde
22434.0,,Masculino
10085.0,,No corresponde
10086.0,,No corresponde
10087.0,,No corresponde
22435.0,,Femenino
10088.0,,No corresponde
22436.0,,Femenino
10089.0,,No corresponde
22437.0,,Masculino
10090.0,,No corresponde
22438.0,,Masculino
10091.0,,No corresponde
22439.0,,Masculino
10092.0,,No corresponde
22440.0,,Masculino
10093.0,,No corresponde
10094.0,,No corresponde
10095.0,,No corresponde
22441.0,,Masculino
10096.0,,No corresponde
22442.0,,Masculino
10097.0,,No corresponde
22443.0,,Masculino
10098.0,,No corresponde
22444.0,,Masculino
10099.0,,No corresponde
22806.0,,Masculino
10100.0,,No corresponde
22445.0,,Masculino
10101.0,,No corresponde
22446.0,,Masculino
10102.0,,No corresponde
22447.0,,Masculino
10103.0,,No corresponde
22448.0,,Masculino
10104.0,,No corresponde
22449.0,,Masculino
10105.0,,No corresponde
10106.0,,No corresponde
10107.0,,No corresponde
10108.0,,No corresponde
10109.0,,No corresponde
10110.0,,No corresponde
22450.0,,Masculino
22451.0,,Masculino
10111.0,,No corresponde
22452.0,,Masculino
10112.0,,No corresponde
10113.0,,No corresponde
10114.0,,No corresponde
22453.0,,Masculino
10115.0,,No corresponde
22454.0,,Masculino
10116.0,,No corresponde
22455.0,,Masculino
10117.0,,No corresponde
22456.0,,Masculino
10118.0,,No corresponde
22457.0,,Masculino
10119.0,,No corresponde
22458.0,,Masculino
10120.0,,No corresponde
22459.0,,Masculino
10121.0,,No corresponde
22460.0,,Masculino
10122.0,,No corresponde
22461.0,,Masculino
10123.0,,No corresponde
22462.0,,Masculino
10124.0,,No corresponde
10125.0,,No corresponde
22463.0,,Masculino
10126.0,,No corresponde
10127.0,,No corresponde
10128.0,,No corresponde
10129.0,,No corresponde
22464.0,,Femenino
10130.0,,No corresponde
22465.0,,Masculino
10131.0,,No corresponde
10132.0,,No corresponde
22466.0,,Masculino
10133.0,,No corresponde
10134.0,,No corresponde
22467.0,,Masculino
10135.0,,No corresponde
22468.0,,Masculino
10136.0,,No corresponde
23306.0,,Femenino
10137.0,,No corresponde
22469.0,,Masculino
10138.0,,No corresponde
22470.0,,Masculino
10139.0,,No corresponde
22471.0,,Femenino
10140.0,,No corresponde
