tipo_persona_id,tipo_lugar,sexo_inculpado,Id_hecho
3561.0,,1.0,16380
3562.0,,1.0,16380
16833.0,,2.0,16380
3563.0,,3.0,16381
16834.0,,2.0,16381
3564.0,,1.0,16382
3565.0,,1.0,16382
3566.0,,1.0,16382
16835.0,,2.0,16382
3567.0,,1.0,16383
16836.0,,2.0,16383
3568.0,,1.0,16384
3569.0,,1.0,16384
16837.0,,2.0,16384
3570.0,,1.0,16385
16838.0,,2.0,16385
3571.0,,3.0,16386
16839.0,,2.0,16386
13572.0,,1.0,16387
16840.0,,2.0,16387
3572.0,,1.0,16388
16841.0,,2.0,16388
3573.0,,1.0,16389
16842.0,,2.0,16389
3574.0,,1.0,16390
16843.0,,2.0,16390
3575.0,,1.0,16397
16844.0,,2.0,16397
3576.0,,1.0,16398
16845.0,,2.0,16398
3577.0,,1.0,16399
16846.0,,2.0,16399
3578.0,,1.0,16400
3579.0,,1.0,16400
16847.0,,2.0,16400
3580.0,,1.0,16401
16848.0,,2.0,16401
16849.0,,2.0,16401
3581.0,,3.0,16402
16850.0,,2.0,16402
3582.0,,1.0,16403
16851.0,,2.0,16403
3583.0,,1.0,16404
16852.0,,2.0,16404
3584.0,,1.0,16405
3585.0,,0.0,16405
3586.0,,1.0,16405
16853.0,,2.0,16405
3587.0,,1.0,16406
16854.0,,2.0,16406
3588.0,,3.0,16407
16855.0,,2.0,16407
3589.0,,1.0,16408
16856.0,,2.0,16408
3590.0,,1.0,16409
16857.0,,2.0,16409
3591.0,,1.0,16410
16858.0,,2.0,16410
3592.0,,1.0,16411
3593.0,,1.0,16411
16859.0,,2.0,16411
3594.0,,3.0,16412
16860.0,,2.0,16412
3595.0,,3.0,16413
16861.0,,2.0,16413
3596.0,,1.0,16414
16862.0,,2.0,16414
3597.0,,1.0,16415
3598.0,,1.0,16415
16863.0,,2.0,16415
3599.0,,1.0,16416
3600.0,,1.0,16416
16864.0,,2.0,16416
5054.0,,1.0,16420
16865.0,,2.0,16420
3601.0,,1.0,16421
3602.0,,1.0,16421
16866.0,,2.0,16421
5055.0,,1.0,16422
16867.0,,2.0,16422
3603.0,,1.0,16423
16868.0,,2.0,16423
3604.0,,1.0,16424
16869.0,,2.0,16424
3605.0,,1.0,16425
16870.0,,2.0,16425
3606.0,,1.0,16426
16871.0,,2.0,16426
3607.0,,1.0,16427
16872.0,,2.0,16427
3608.0,,1.0,16428
16873.0,,2.0,16428
3609.0,,1.0,16429
16874.0,,2.0,16429
3610.0,,1.0,16430
3611.0,,1.0,16430
3612.0,,1.0,16430
3613.0,,1.0,16430
16875.0,,2.0,16430
3614.0,,1.0,16431
16876.0,,2.0,16431
3615.0,,1.0,16432
3616.0,,1.0,16432
3617.0,,1.0,16432
16877.0,,2.0,16432
3618.0,,1.0,16433
16878.0,,2.0,16433
3619.0,,1.0,16434
3620.0,,1.0,16434
3621.0,,1.0,16434
16879.0,,2.0,16434
3622.0,,1.0,16435
16880.0,,2.0,16435
3623.0,,1.0,16436
3624.0,,0.0,16436
16881.0,,2.0,16436
3625.0,,1.0,16437
18540.0,,2.0,16437
3626.0,,1.0,16438
3627.0,,1.0,16438
3628.0,,1.0,16438
16882.0,,2.0,16438
3629.0,,1.0,16439
3630.0,,1.0,16439
3631.0,,1.0,16439
3632.0,,1.0,16439
16883.0,,2.0,16439
3633.0,,1.0,16440
16884.0,,2.0,16440
3634.0,,1.0,16441
16885.0,,2.0,16441
3635.0,,1.0,16442
16886.0,,2.0,16442
3636.0,,1.0,16443
16887.0,,2.0,16443
3637.0,,1.0,16444
16888.0,,2.0,16444
3638.0,,1.0,16445
16889.0,,2.0,16445
3639.0,,0.0,16446
16890.0,,2.0,16446
3640.0,,1.0,16447
16891.0,,2.0,16447
3641.0,,1.0,16448
3642.0,,1.0,16448
16892.0,,2.0,16448
3643.0,,3.0,16449
16893.0,,2.0,16449
3644.0,,1.0,16450
16894.0,,2.0,16450
3645.0,,1.0,16451
16895.0,,2.0,16451
3646.0,,1.0,16452
16896.0,,2.0,16452
3647.0,,1.0,16453
16897.0,,2.0,16453
3648.0,,3.0,16454
16898.0,,2.0,16454
3649.0,,1.0,16455
16899.0,,2.0,16455
3650.0,,1.0,16456
16900.0,,2.0,16456
3651.0,,1.0,16457
16901.0,,2.0,16457
3652.0,,1.0,16458
16902.0,,2.0,16458
3653.0,,1.0,16459
3654.0,,1.0,16459
16903.0,,2.0,16459
3655.0,,3.0,16460
16904.0,,2.0,16460
3656.0,,3.0,16461
16905.0,,2.0,16461
3657.0,,3.0,16462
16906.0,,2.0,16462
3658.0,,3.0,16463
16907.0,,2.0,16463
3659.0,,3.0,16464
3660.0,,3.0,16464
16908.0,,2.0,16464
16909.0,,2.0,16464
3661.0,,1.0,16465
16910.0,,2.0,16465
3662.0,,3.0,16466
16911.0,,2.0,16466
3663.0,,1.0,16467
16912.0,,2.0,16467
3664.0,,1.0,16468
16913.0,,2.0,16468
3665.0,,1.0,16469
16914.0,,2.0,16469
5056.0,,1.0,16477
16915.0,,2.0,16477
3666.0,,1.0,16478
16916.0,,2.0,16478
3667.0,,1.0,16479
16917.0,,2.0,16479
3668.0,,3.0,16480
16918.0,,2.0,16480
3669.0,,3.0,16481
16919.0,,2.0,16481
3670.0,,1.0,16482
18101.0,,2.0,16482
3671.0,,1.0,16483
3672.0,,1.0,16483
16920.0,,2.0,16483
3673.0,,1.0,16484
3674.0,,1.0,16484
16921.0,,2.0,16484
3675.0,,1.0,16485
16922.0,,2.0,16485
3676.0,,1.0,16486
3677.0,,1.0,16486
16923.0,,2.0,16486
3678.0,,1.0,16487
16924.0,,2.0,16487
3679.0,,1.0,16488
16925.0,,2.0,16488
3680.0,,1.0,16489
16926.0,,2.0,16489
3681.0,,3.0,16490
16927.0,,2.0,16490
3682.0,,3.0,16491
16928.0,,2.0,16491
3683.0,,1.0,16492
3684.0,,1.0,16492
3685.0,,1.0,16492
16929.0,,2.0,16492
3686.0,,1.0,16493
16930.0,,2.0,16493
3687.0,,1.0,16494
16931.0,,2.0,16494
3688.0,,1.0,16495
16932.0,,2.0,16495
3689.0,,3.0,16496
16933.0,,2.0,16496
3690.0,,1.0,16497
16934.0,,2.0,16497
3691.0,,1.0,16498
16935.0,,2.0,16498
3692.0,,1.0,16499
16936.0,,2.0,16499
3693.0,,1.0,16500
16937.0,,2.0,16500
3694.0,,3.0,16501
16938.0,,2.0,16501
3695.0,,1.0,16502
16939.0,,2.0,16502
3696.0,,0.0,16503
16940.0,,2.0,16503
3697.0,,3.0,16504
16941.0,,2.0,16504
3698.0,,1.0,16505
16942.0,,2.0,16505
3699.0,,3.0,16506
16943.0,,2.0,16506
3700.0,,1.0,16507
16944.0,,2.0,16507
3701.0,,3.0,16508
16945.0,,2.0,16508
3702.0,,1.0,16509
16946.0,,2.0,16509
3703.0,,1.0,16510
16947.0,,2.0,16510
3704.0,,1.0,16511
16948.0,,2.0,16511
3705.0,,3.0,16512
16949.0,,2.0,16512
3706.0,,1.0,16513
16950.0,,2.0,16513
3707.0,,1.0,16514
16951.0,,2.0,16514
3708.0,,1.0,16515
16952.0,,2.0,16515
3709.0,,3.0,16516
16953.0,,2.0,16516
3710.0,,1.0,16517
16954.0,,2.0,16517
3711.0,,1.0,16518
16955.0,,2.0,16518
16956.0,,2.0,16518
3712.0,,3.0,16519
16957.0,,2.0,16519
3713.0,,3.0,16520
16958.0,,2.0,16520
3714.0,,1.0,16521
16959.0,,2.0,16521
3715.0,,3.0,16522
16960.0,,2.0,16522
3716.0,,1.0,16523
16961.0,,2.0,16523
3717.0,,1.0,16524
16962.0,,2.0,16524
3718.0,,1.0,16525
16963.0,,2.0,16525
3719.0,,1.0,16526
16964.0,,2.0,16526
3720.0,,1.0,16527
16965.0,,2.0,16527
3721.0,,1.0,16528
16966.0,,2.0,16528
3722.0,,1.0,16529
16967.0,,2.0,16529
3723.0,,3.0,16530
16968.0,,2.0,16530
3724.0,,1.0,16531
16969.0,,2.0,16531
3725.0,,3.0,16532
16970.0,,2.0,16532
3726.0,,1.0,16533
16971.0,,2.0,16533
3727.0,,3.0,16534
16972.0,,2.0,16534
3728.0,,1.0,16535
16973.0,,2.0,16535
3729.0,,3.0,16536
16974.0,,2.0,16536
3730.0,,1.0,16537
16975.0,,2.0,16537
3731.0,,1.0,16538
16976.0,,2.0,16538
3732.0,,1.0,16539
16977.0,,2.0,16539
3733.0,,3.0,16540
16978.0,,2.0,16540
3734.0,,3.0,16541
3735.0,,0.0,16541
16979.0,,2.0,16541
16980.0,,2.0,16541
3736.0,,3.0,16542
16981.0,,2.0,16542
3737.0,,3.0,16543
16982.0,,2.0,16543
3738.0,,3.0,16544
16983.0,,2.0,16544
3739.0,,1.0,16545
16984.0,,2.0,16545
3740.0,,1.0,16546
16985.0,,2.0,16546
13591.0,,1.0,16547
16986.0,,2.0,16547
3741.0,,1.0,16548
16987.0,,2.0,16548
3742.0,,1.0,16549
16988.0,,2.0,16549
3743.0,,1.0,16550
16989.0,,2.0,16550
3744.0,,3.0,16551
16990.0,,2.0,16551
3745.0,,1.0,16552
16991.0,,2.0,16552
3746.0,,1.0,16553
16992.0,,2.0,16553
3747.0,,3.0,16554
16993.0,,2.0,16554
3748.0,,1.0,16555
16994.0,,2.0,16555
3749.0,,1.0,16556
16995.0,,2.0,16556
3750.0,,1.0,16557
3751.0,,1.0,16557
16996.0,,2.0,16557
16997.0,,2.0,16557
3752.0,,1.0,16558
16998.0,,2.0,16558
3753.0,,1.0,16559
16999.0,,2.0,16559
3754.0,,1.0,16560
17000.0,,2.0,16560
3755.0,,1.0,16561
17001.0,,2.0,16561
3756.0,,1.0,16562
17002.0,,2.0,16562
3757.0,,3.0,16563
17003.0,,2.0,16563
3758.0,,1.0,16564
17004.0,,2.0,16564
3759.0,,3.0,16565
17005.0,,2.0,16565
3760.0,,1.0,16566
17006.0,,2.0,16566
3761.0,,1.0,16567
17007.0,,2.0,16567
3762.0,,1.0,16568
17008.0,,2.0,16568
3763.0,,1.0,16569
17009.0,,2.0,16569
3764.0,,3.0,16570
17010.0,,2.0,16570
3765.0,,1.0,16571
17011.0,,2.0,16571
3766.0,,3.0,16572
17012.0,,2.0,16572
3767.0,,3.0,16573
17013.0,,2.0,16573
3879.0,,1.0,16624
17014.0,,2.0,16624
3880.0,,1.0,16625
17015.0,,2.0,16625
3881.0,,1.0,16626
17016.0,,2.0,16626
3882.0,,1.0,16627
17017.0,,2.0,16627
3883.0,,1.0,16628
17018.0,,2.0,16628
3884.0,,1.0,16629
17019.0,,2.0,16629
3885.0,,1.0,16630
17020.0,,2.0,16630
3768.0,,3.0,16631
17021.0,,2.0,16631
3886.0,,1.0,16632
17022.0,,2.0,16632
3887.0,,1.0,16633
17023.0,,2.0,16633
3769.0,,3.0,16634
17024.0,,2.0,16634
3770.0,,3.0,16635
17025.0,,2.0,16635
3888.0,,1.0,16636
17026.0,,2.0,16636
3889.0,,1.0,16637
17027.0,,2.0,16637
3890.0,,1.0,16638
17028.0,,2.0,16638
3891.0,,1.0,16639
17029.0,,2.0,16639
3771.0,,3.0,16640
17030.0,,2.0,16640
3892.0,,1.0,16641
17031.0,,2.0,16641
3893.0,,0.0,16642
17032.0,,2.0,16642
3894.0,,1.0,16643
17033.0,,2.0,16643
3895.0,,0.0,16644
17034.0,,2.0,16644
3896.0,,0.0,16645
17035.0,,2.0,16645
3772.0,,3.0,16646
17036.0,,2.0,16646
3897.0,,1.0,16647
17037.0,,2.0,16647
3898.0,,1.0,16648
17038.0,,2.0,16648
3899.0,,1.0,16649
17039.0,,2.0,16649
3900.0,,1.0,16650
17040.0,,2.0,16650
3901.0,,1.0,16651
17041.0,,2.0,16651
3902.0,,1.0,16652
17042.0,,2.0,16652
3903.0,,1.0,16653
17043.0,,2.0,16653
3773.0,,3.0,16654
17044.0,,2.0,16654
3904.0,,1.0,16655
17045.0,,2.0,16655
3774.0,,3.0,16656
17046.0,,2.0,16656
3775.0,,3.0,16657
3905.0,,1.0,16657
17047.0,,2.0,16657
17048.0,,2.0,16657
3906.0,,1.0,16658
17049.0,,2.0,16658
3907.0,,1.0,16659
17050.0,,2.0,16659
3908.0,,1.0,16660
17051.0,,2.0,16660
3776.0,,3.0,16661
17052.0,,2.0,16661
3909.0,,1.0,16662
17053.0,,2.0,16662
3910.0,,1.0,16663
17054.0,,2.0,16663
3911.0,,1.0,16664
17055.0,,2.0,16664
3777.0,,3.0,16665
17056.0,,2.0,16665
3778.0,,3.0,16666
17057.0,,2.0,16666
3779.0,,3.0,16667
17058.0,,2.0,16667
3912.0,,0.0,16668
17059.0,,2.0,16668
3780.0,,3.0,16669
17060.0,,2.0,16669
3913.0,,1.0,16670
17061.0,,2.0,16670
3914.0,,1.0,16671
17062.0,,2.0,16671
3915.0,,1.0,16672
17063.0,,2.0,16672
3781.0,,3.0,16673
17064.0,,2.0,16673
3782.0,,3.0,16674
17065.0,,2.0,16674
3916.0,,1.0,16675
17066.0,,2.0,16675
3917.0,,1.0,16676
17067.0,,2.0,16676
3918.0,,1.0,16677
17068.0,,2.0,16677
3919.0,,1.0,16678
17069.0,,2.0,16678
3920.0,,1.0,16679
17070.0,,2.0,16679
3921.0,,1.0,16680
17071.0,,2.0,16680
3922.0,,1.0,16681
17072.0,,2.0,16681
3783.0,,3.0,16682
17073.0,,2.0,16682
3923.0,,1.0,16683
17074.0,,2.0,16683
3924.0,,1.0,16684
17075.0,,2.0,16684
3925.0,,1.0,16685
17076.0,,2.0,16685
3926.0,,1.0,16686
17077.0,,2.0,16686
3927.0,,1.0,16687
17078.0,,2.0,16687
3928.0,,1.0,16688
17079.0,,2.0,16688
3929.0,,1.0,16689
17080.0,,2.0,16689
3930.0,,0.0,16690
17081.0,,2.0,16690
3931.0,,1.0,16691
17082.0,,2.0,16691
3932.0,,1.0,16692
17083.0,,2.0,16692
3933.0,,1.0,16693
17084.0,,2.0,16693
3934.0,,1.0,16694
17085.0,,2.0,16694
3935.0,,1.0,16695
17086.0,,2.0,16695
3936.0,,1.0,16696
17087.0,,2.0,16696
3937.0,,1.0,16697
17088.0,,2.0,16697
3784.0,,3.0,16698
17089.0,,2.0,16698
3785.0,,3.0,16699
17090.0,,2.0,16699
3786.0,,1.0,16751
17091.0,,2.0,16751
3787.0,,3.0,16752
17092.0,,2.0,16752
3788.0,,1.0,16753
17093.0,,2.0,16753
3789.0,,0.0,16754
17094.0,,2.0,16754
3790.0,,1.0,16755
17095.0,,2.0,16755
3791.0,,3.0,16756
17096.0,,2.0,16756
3792.0,,1.0,16757
23441.0,,2.0,16757
3793.0,,1.0,16758
17097.0,,2.0,16758
3794.0,,1.0,16759
17098.0,,2.0,16759
3795.0,,3.0,16760
17099.0,,2.0,16760
3796.0,,0.0,16761
17100.0,,2.0,16761
3797.0,,0.0,16762
17101.0,,2.0,16762
3798.0,,3.0,16763
17102.0,,2.0,16763
3799.0,,3.0,16764
17103.0,,2.0,16764
3800.0,,1.0,16765
17104.0,,2.0,16765
3801.0,,3.0,16766
17105.0,,2.0,16766
3802.0,,3.0,16767
17106.0,,2.0,16767
3803.0,,1.0,16768
17107.0,,2.0,16768
3804.0,,1.0,16769
17108.0,,2.0,16769
3805.0,,1.0,16770
17109.0,,2.0,16770
3806.0,,1.0,16771
17110.0,,2.0,16771
3807.0,,1.0,16772
17111.0,,2.0,16772
3808.0,,1.0,16773
17112.0,,2.0,16773
3809.0,,1.0,16774
17113.0,,2.0,16774
3810.0,,1.0,16775
17114.0,,2.0,16775
3811.0,,1.0,16776
17115.0,,2.0,16776
3812.0,,1.0,16777
17116.0,,2.0,16777
3813.0,,0.0,16778
17117.0,,2.0,16778
3814.0,,1.0,16779
23442.0,,2.0,16779
3815.0,,1.0,16780
17118.0,,2.0,16780
3816.0,,1.0,16781
17119.0,,2.0,16781
3817.0,,3.0,16782
17120.0,,2.0,16782
3818.0,,1.0,16783
17121.0,,2.0,16783
3819.0,,3.0,16784
17122.0,,2.0,16784
3820.0,,3.0,16785
17123.0,,2.0,16785
3821.0,,1.0,16786
17124.0,,2.0,16786
3822.0,,1.0,16787
17125.0,,2.0,16787
17126.0,,2.0,16787
3823.0,,1.0,16788
3824.0,,1.0,16788
3825.0,,3.0,16788
17127.0,,2.0,16788
17128.0,,2.0,16788
17129.0,,2.0,16788
3826.0,,3.0,16789
17130.0,,2.0,16789
3827.0,,1.0,16790
17131.0,,2.0,16790
3828.0,,3.0,16791
17132.0,,2.0,16791
3829.0,,3.0,16792
17133.0,,2.0,16792
3830.0,,3.0,16793
17134.0,,2.0,16793
3831.0,,3.0,16794
17135.0,,2.0,16794
3832.0,,1.0,16795
17136.0,,2.0,16795
3833.0,,3.0,16796
17137.0,,2.0,16796
3834.0,,1.0,16797
17138.0,,2.0,16797
3835.0,,1.0,16798
17139.0,,2.0,16798
3836.0,,1.0,16799
17140.0,,2.0,16799
3837.0,,1.0,16800
17141.0,,2.0,16800
3838.0,,1.0,16801
17142.0,,2.0,16801
3839.0,,3.0,16802
3840.0,,1.0,16802
17143.0,,2.0,16802
17144.0,,2.0,16802
3841.0,,1.0,16803
17145.0,,2.0,16803
3842.0,,1.0,16804
17146.0,,2.0,16804
3843.0,,1.0,16805
17147.0,,2.0,16805
3844.0,,3.0,16806
17148.0,,2.0,16806
3845.0,,1.0,16807
17149.0,,2.0,16807
3846.0,,1.0,16808
17150.0,,2.0,16808
3847.0,,0.0,16809
17151.0,,2.0,16809
3848.0,,1.0,16810
17152.0,,2.0,16810
3849.0,,1.0,16811
17153.0,,2.0,16811
3850.0,,3.0,16812
17154.0,,2.0,16812
3851.0,,1.0,16813
17155.0,,2.0,16813
3852.0,,1.0,16814
17156.0,,2.0,16814
3853.0,,1.0,16815
17157.0,,2.0,16815
3854.0,,1.0,16816
17158.0,,2.0,16816
17159.0,,2.0,16816
3855.0,,1.0,16817
17160.0,,2.0,16817
3856.0,,1.0,16818
17161.0,,2.0,16818
3857.0,,1.0,16819
17162.0,,2.0,16819
3858.0,,1.0,16820
17163.0,,2.0,16820
3859.0,,1.0,16821
17164.0,,2.0,16821
3860.0,,1.0,16822
17165.0,,2.0,16822
3861.0,,0.0,16823
17166.0,,2.0,16823
3862.0,,1.0,16824
17167.0,,2.0,16824
3863.0,,1.0,16825
17168.0,,2.0,16825
3864.0,,1.0,16826
17169.0,,2.0,16826
3865.0,,1.0,16827
17170.0,,2.0,16827
3866.0,,3.0,16828
17171.0,,2.0,16828
3867.0,,0.0,16829
17172.0,,2.0,16829
3868.0,,1.0,16830
17173.0,,2.0,16830
3869.0,,1.0,16831
17174.0,,2.0,16831
3870.0,,1.0,16832
17175.0,,2.0,16832
3871.0,,1.0,16833
17176.0,,2.0,16833
3872.0,,3.0,16834
17177.0,,2.0,16834
3873.0,,1.0,16835
17178.0,,2.0,16835
3874.0,,1.0,16836
17179.0,,2.0,16836
3875.0,,1.0,16837
17180.0,,2.0,16837
17181.0,,2.0,16837
3876.0,,0.0,16838
17182.0,,2.0,16838
3877.0,,1.0,16839
17183.0,,2.0,16839
3878.0,,1.0,16840
17184.0,,2.0,16840
3938.0,,1.0,16878
17185.0,,2.0,16878
3939.0,,3.0,16879
17186.0,,2.0,16879
3940.0,,1.0,16880
17187.0,,2.0,16880
3941.0,,3.0,16881
17188.0,,2.0,16881
3942.0,,1.0,16882
17189.0,,2.0,16882
3943.0,,1.0,16883
17190.0,,2.0,16883
3944.0,,1.0,16884
17191.0,,2.0,16884
3945.0,,1.0,16885
17192.0,,2.0,16885
3946.0,,1.0,16886
17193.0,,2.0,16886
3947.0,,1.0,16887
17194.0,,2.0,16887
3948.0,,1.0,16888
17195.0,,2.0,16888
3949.0,,1.0,16889
17196.0,,2.0,16889
13595.0,,1.0,16890
17197.0,,2.0,16890
3950.0,,1.0,16891
17198.0,,2.0,16891
3951.0,,3.0,16892
17199.0,,2.0,16892
3952.0,,3.0,16893
17200.0,,2.0,16893
3953.0,,1.0,16894
17201.0,,2.0,16894
3954.0,,3.0,16895
17202.0,,2.0,16895
3955.0,,1.0,16896
17203.0,,2.0,16896
3956.0,,1.0,16897
17204.0,,2.0,16897
3957.0,,0.0,16898
17205.0,,2.0,16898
3958.0,,3.0,16899
17206.0,,2.0,16899
3959.0,,3.0,16900
17207.0,,2.0,16900
3960.0,,1.0,16901
17208.0,,2.0,16901
3961.0,,1.0,16902
17209.0,,2.0,16902
3962.0,,1.0,16903
17210.0,,2.0,16903
17211.0,,2.0,16903
17212.0,,2.0,16903
3963.0,,3.0,16904
17213.0,,2.0,16904
3964.0,,1.0,16905
17214.0,,2.0,16905
3965.0,,3.0,16906
17215.0,,2.0,16906
3966.0,,1.0,16907
17216.0,,2.0,16907
3967.0,,0.0,16908
17217.0,,2.0,16908
3968.0,,1.0,16909
17218.0,,2.0,16909
3969.0,,1.0,16910
17219.0,,2.0,16910
3970.0,,1.0,16911
17220.0,,2.0,16911
3971.0,,3.0,16912
17221.0,,2.0,16912
3972.0,,1.0,16913
17222.0,,2.0,16913
3973.0,,0.0,16914
17223.0,,2.0,16914
3974.0,,1.0,16915
17224.0,,2.0,16915
3975.0,,3.0,16916
17225.0,,2.0,16916
3976.0,,1.0,16917
17226.0,,2.0,16917
3977.0,,1.0,16918
17227.0,,2.0,16918
3978.0,,1.0,16919
17228.0,,2.0,16919
3979.0,,3.0,16920
17229.0,,2.0,16920
3980.0,,3.0,16921
17230.0,,2.0,16921
3981.0,,1.0,16922
17231.0,,2.0,16922
3982.0,,3.0,16923
17232.0,,2.0,16923
3983.0,,1.0,16924
17233.0,,2.0,16924
3984.0,,1.0,16925
3985.0,,1.0,16925
17234.0,,2.0,16925
17235.0,,2.0,16925
3986.0,,1.0,16926
17236.0,,2.0,16926
3987.0,,1.0,16927
17237.0,,2.0,16927
3988.0,,1.0,16928
17238.0,,2.0,16928
3989.0,,1.0,16929
17239.0,,2.0,16929
3990.0,,3.0,16930
17240.0,,2.0,16930
3991.0,,1.0,16931
17241.0,,2.0,16931
3992.0,,1.0,16932
17242.0,,2.0,16932
3993.0,,3.0,16933
17243.0,,2.0,16933
3994.0,,1.0,16934
17244.0,,2.0,16934
3995.0,,1.0,16935
17245.0,,2.0,16935
3996.0,,1.0,16936
17246.0,,2.0,16936
3997.0,,3.0,16937
17247.0,,2.0,16937
3998.0,,3.0,16938
17248.0,,2.0,16938
3999.0,,1.0,16939
17249.0,,2.0,16939
4000.0,,0.0,16940
17250.0,,2.0,16940
4001.0,,1.0,16941
17251.0,,2.0,16941
4002.0,,1.0,16942
17252.0,,2.0,16942
4003.0,,1.0,16943
17253.0,,2.0,16943
4004.0,,1.0,16944
17254.0,,2.0,16944
4005.0,,1.0,16945
17255.0,,2.0,16945
4006.0,,1.0,16946
17256.0,,2.0,16946
4007.0,,1.0,16947
17257.0,,2.0,16947
4008.0,,3.0,16948
17258.0,,2.0,16948
4009.0,,1.0,16949
17259.0,,2.0,16949
4010.0,,1.0,16950
17260.0,,2.0,16950
4011.0,,1.0,16951
17261.0,,2.0,16951
4012.0,,3.0,16952
17262.0,,2.0,16952
4013.0,,1.0,16953
17263.0,,2.0,16953
4014.0,,3.0,16954
17264.0,,2.0,16954
4015.0,,1.0,16955
17265.0,,2.0,16955
4016.0,,1.0,16956
17266.0,,2.0,16956
4017.0,,1.0,16957
17267.0,,2.0,16957
4018.0,,1.0,16958
17268.0,,2.0,16958
4019.0,,1.0,16959
17269.0,,2.0,16959
4020.0,,3.0,16960
17270.0,,2.0,16960
4021.0,,1.0,16961
17271.0,,2.0,16961
4022.0,,1.0,16962
17272.0,,2.0,16962
4023.0,,1.0,16963
17273.0,,2.0,16963
4024.0,,3.0,16964
17274.0,,2.0,16964
4025.0,,1.0,16965
17275.0,,2.0,16965
4026.0,,1.0,16966
17276.0,,2.0,16966
4027.0,,0.0,16967
17277.0,,2.0,16967
4028.0,,3.0,16968
17278.0,,2.0,16968
4029.0,,1.0,16969
17279.0,,2.0,16969
4030.0,,1.0,17005
17280.0,,2.0,17005
4031.0,,1.0,17006
17281.0,,2.0,17006
4032.0,,1.0,17007
17282.0,,2.0,17007
4033.0,,1.0,17008
17283.0,,2.0,17008
4034.0,,1.0,17009
17284.0,,2.0,17009
4035.0,,1.0,17010
17285.0,,2.0,17010
17286.0,,2.0,17010
4036.0,,1.0,17011
17287.0,,2.0,17011
4037.0,,0.0,17012
17288.0,,2.0,17012
4038.0,,3.0,17013
17289.0,,2.0,17013
4039.0,,3.0,17014
17290.0,,2.0,17014
4040.0,,1.0,17015
17291.0,,2.0,17015
4041.0,,1.0,17016
17292.0,,2.0,17016
4042.0,,1.0,17017
17293.0,,2.0,17017
4043.0,,1.0,17018
17294.0,,2.0,17018
4044.0,,1.0,17019
17295.0,,2.0,17019
4045.0,,1.0,17020
17296.0,,2.0,17020
4046.0,,0.0,17021
17297.0,,2.0,17021
4047.0,,1.0,17022
17298.0,,2.0,17022
4048.0,,3.0,17023
17299.0,,2.0,17023
4049.0,,1.0,17024
17300.0,,2.0,17024
4050.0,,1.0,17025
17301.0,,2.0,17025
4051.0,,1.0,17026
17302.0,,2.0,17026
4052.0,,1.0,17027
17303.0,,2.0,17027
4053.0,,3.0,17028
17304.0,,2.0,17028
4054.0,,1.0,17029
17305.0,,2.0,17029
4055.0,,1.0,17030
17306.0,,2.0,17030
4056.0,,1.0,17031
17307.0,,2.0,17031
4057.0,,1.0,17032
17308.0,,2.0,17032
4058.0,,1.0,17033
17309.0,,2.0,17033
4059.0,,1.0,17034
17310.0,,2.0,17034
4060.0,,3.0,17035
17311.0,,2.0,17035
4061.0,,1.0,17036
17312.0,,2.0,17036
4062.0,,1.0,17037
17313.0,,2.0,17037
4063.0,,3.0,17038
17314.0,,2.0,17038
4064.0,,1.0,17039
23443.0,,2.0,17039
4065.0,,1.0,17040
17315.0,,2.0,17040
4066.0,,1.0,17041
17316.0,,2.0,17041
4067.0,,1.0,17042
17317.0,,2.0,17042
4068.0,,3.0,17043
17318.0,,2.0,17043
4069.0,,1.0,17044
17319.0,,2.0,17044
4070.0,,1.0,17045
17320.0,,2.0,17045
4071.0,,1.0,17046
17321.0,,2.0,17046
4072.0,,3.0,17047
17322.0,,2.0,17047
4073.0,,1.0,17048
17323.0,,2.0,17048
4074.0,,1.0,17049
17324.0,,2.0,17049
17325.0,,2.0,17049
4075.0,,3.0,17050
17326.0,,2.0,17050
4076.0,,1.0,17051
17327.0,,2.0,17051
4077.0,,1.0,17052
17328.0,,2.0,17052
4078.0,,1.0,17053
17329.0,,2.0,17053
4079.0,,1.0,17054
17330.0,,2.0,17054
4080.0,,1.0,17055
17331.0,,2.0,17055
4081.0,,1.0,17056
17332.0,,2.0,17056
4082.0,,1.0,17057
17333.0,,2.0,17057
4083.0,,1.0,17058
17334.0,,2.0,17058
4084.0,,1.0,17059
17335.0,,2.0,17059
4085.0,,1.0,17060
17336.0,,2.0,17060
4086.0,,1.0,17061
17337.0,,2.0,17061
4087.0,,1.0,17062
17338.0,,2.0,17062
13596.0,,1.0,17063
17339.0,,2.0,17063
4088.0,,1.0,17064
17340.0,,2.0,17064
4089.0,,3.0,17065
17341.0,,2.0,17065
4090.0,,3.0,17066
4091.0,,3.0,17066
17342.0,,2.0,17066
17343.0,,2.0,17066
4092.0,,1.0,17067
17344.0,,2.0,17067
4093.0,,1.0,17068
17345.0,,2.0,17068
4094.0,,1.0,17069
17346.0,,2.0,17069
4095.0,,1.0,17070
17347.0,,2.0,17070
4096.0,,3.0,17132
17348.0,,2.0,17132
4097.0,,1.0,17133
17349.0,,2.0,17133
4098.0,,3.0,17134
17350.0,,2.0,17134
4099.0,,1.0,17135
17351.0,,2.0,17135
4100.0,,3.0,17136
17352.0,,2.0,17136
4101.0,,1.0,17137
17353.0,,2.0,17137
