fecha_hecho,tipo_persona_id,localidad
1396.0,7964.0,Santa Fe
1396.0,20597.0,Santa Fe
1341.0,7965.0,Alvear
1341.0,20598.0,Alvear
1610.0,7966.0,Rosario
1610.0,21482.0,Rosario
276.0,7967.0,Rosario
276.0,20599.0,Rosario
336.0,7968.0,Rosario
336.0,21483.0,Rosario
455.0,7969.0,Rosario
455.0,20600.0,Rosario
515.0,7970.0,Rosario
515.0,21484.0,Rosario
634.0,7971.0,Rosario
634.0,20601.0,Rosario
814.0,7972.0,Rosario
814.0,21487.0,Rosario
1396.0,7973.0,Rafaela
1396.0,21488.0,Rafaela
1281.0,7974.0,Santa Isabel
1281.0,7975.0,Santa Isabel
1281.0,20602.0,Santa Isabel
455.0,7976.0,San Justo
455.0,20603.0,San Justo
1050.0,7977.0,San Lorenzo
1050.0,20604.0,San Lorenzo
1226.0,7978.0,San Lorenzo
1226.0,20605.0,San Lorenzo
1600.0,7979.0,Salta
1600.0,20606.0,Salta
1720.0,7980.0,General Güemes (Est. Güemes)
1720.0,20607.0,General Güemes (Est. Güemes)
326.0,7981.0,Tartagal
326.0,20608.0,Tartagal
683.0,7982.0,Chamical 
683.0,20609.0,Chamical 
330.0,7983.0,La Rioja 
330.0,7984.0,La Rioja 
330.0,7985.0,La Rioja 
330.0,20610.0,La Rioja 
147.0,7986.0,Profesor Salvador Mazza (Est. Pocitos)
147.0,7987.0,Profesor Salvador Mazza (Est. Pocitos)
147.0,7988.0,Profesor Salvador Mazza (Est. Pocitos)
147.0,20611.0,Profesor Salvador Mazza (Est. Pocitos)
445.0,7989.0,Embarcación
445.0,20612.0,Embarcación
445.0,7991.0,Tartagal
445.0,20613.0,Tartagal
1216.0,7992.0,Salta
1216.0,20614.0,Salta
1271.0,7993.0,San Ramón de la Nueva Orán (Est. Orán)
1271.0,20615.0,San Ramón de la Nueva Orán (Est. Orán)
678.0,7994.0,Ciudad de Buenos Aires
678.0,20616.0,Ciudad de Buenos Aires
678.0,7995.0,Ciudad de Buenos Aires
678.0,20617.0,Ciudad de Buenos Aires
1325.0,7996.0,Ciudad de Buenos Aires
1325.0,11375.0,Ciudad de Buenos Aires
1325.0,11376.0,Ciudad de Buenos Aires
1325.0,20618.0,Ciudad de Buenos Aires
1325.0,20619.0,Ciudad de Buenos Aires
81.0,7997.0,Ciudad de Buenos Aires
81.0,7998.0,Ciudad de Buenos Aires
81.0,20620.0,Ciudad de Buenos Aires
81.0,7999.0,Ciudad de Buenos Aires
81.0,20621.0,Ciudad de Buenos Aires
738.0,8000.0,Ciudad de Buenos Aires
738.0,20622.0,Ciudad de Buenos Aires
916.0,8001.0,Ciudad de Buenos Aires
916.0,8002.0,Ciudad de Buenos Aires
916.0,20623.0,Ciudad de Buenos Aires
916.0,8003.0,Ciudad de Buenos Aires
916.0,20624.0,Ciudad de Buenos Aires
1092.0,8004.0,Ciudad de Buenos Aires
1092.0,20625.0,Ciudad de Buenos Aires
1092.0,8005.0,Ciudad de Buenos Aires
1092.0,20626.0,Ciudad de Buenos Aires
818.0,8006.0,Río Gallegos
818.0,20627.0,Río Gallegos
33.0,8007.0,Tartagal
33.0,21909.0,Tartagal
38.0,8008.0,Trelew
38.0,23478.0,Trelew
396.0,8009.0,Gaiman
396.0,20628.0,Gaiman
818.0,8010.0,Los Campamentos 
818.0,8011.0,Los Campamentos 
818.0,20629.0,Los Campamentos 
996.0,8012.0,San Rafael 
996.0,20630.0,San Rafael 
121.0,8013.0,Ciudad de Buenos Aires
121.0,20631.0,Ciudad de Buenos Aires
240.0,8014.0,Ciudad de Buenos Aires
240.0,8015.0,Ciudad de Buenos Aires
240.0,20632.0,Ciudad de Buenos Aires
420.0,8016.0,Ciudad de Buenos Aires
420.0,20633.0,Ciudad de Buenos Aires
837.0,8017.0,Ciudad de Buenos Aires
837.0,20634.0,Ciudad de Buenos Aires
896.0,8018.0,Ciudad de Buenos Aires
896.0,20635.0,Ciudad de Buenos Aires
896.0,8019.0,Ciudad de Buenos Aires
896.0,20636.0,Ciudad de Buenos Aires
1539.0,8020.0,Ciudad de Buenos Aires
1539.0,20637.0,Ciudad de Buenos Aires
1719.0,8021.0,Ciudad de Buenos Aires
1719.0,20638.0,Ciudad de Buenos Aires
1719.0,8022.0,Ciudad de Buenos Aires
1719.0,20639.0,Ciudad de Buenos Aires
1777.0,8023.0,Ciudad de Buenos Aires
1777.0,20640.0,Ciudad de Buenos Aires
1777.0,8024.0,Ciudad de Buenos Aires
1777.0,8025.0,Ciudad de Buenos Aires
1777.0,20641.0,Ciudad de Buenos Aires
1777.0,8026.0,Ciudad de Buenos Aires
1777.0,20642.0,Ciudad de Buenos Aires
385.0,8027.0,Ciudad de Buenos Aires
385.0,20643.0,Ciudad de Buenos Aires
504.0,8028.0,Ciudad de Buenos Aires
504.0,20644.0,Ciudad de Buenos Aires
504.0,8029.0,Ciudad de Buenos Aires
504.0,20645.0,Ciudad de Buenos Aires
211.0,8030.0,Ciudad de Buenos Aires
211.0,20646.0,Ciudad de Buenos Aires
867.0,8031.0,Ciudad de Buenos Aires
867.0,20647.0,Ciudad de Buenos Aires
1162.0,8032.0,Ciudad de Buenos Aires
1162.0,20648.0,Ciudad de Buenos Aires
1220.0,8033.0,Ciudad de Buenos Aires
1220.0,20649.0,Ciudad de Buenos Aires
37.0,8034.0,Ciudad de Buenos Aires
37.0,20650.0,Ciudad de Buenos Aires
37.0,20651.0,Ciudad de Buenos Aires
1787.0,8035.0,Ciudad de Buenos Aires
1787.0,8036.0,Ciudad de Buenos Aires
1787.0,20652.0,Ciudad de Buenos Aires
1787.0,20653.0,Ciudad de Buenos Aires
96.0,8037.0,Ciudad de Buenos Aires
96.0,20654.0,Ciudad de Buenos Aires
216.0,8038.0,Ciudad de Buenos Aires
216.0,20655.0,Ciudad de Buenos Aires
216.0,20656.0,Ciudad de Buenos Aires
395.0,8039.0,Ciudad de Buenos Aires
395.0,20657.0,Ciudad de Buenos Aires
574.0,8040.0,Ciudad de Buenos Aires
574.0,20658.0,Ciudad de Buenos Aires
990.0,8041.0,Ciudad de Buenos Aires
990.0,20659.0,Ciudad de Buenos Aires
101.0,8042.0,Ciudad de Buenos Aires
101.0,20660.0,Ciudad de Buenos Aires
161.0,8043.0,Ciudad de Buenos Aires
161.0,8044.0,Ciudad de Buenos Aires
161.0,20661.0,Ciudad de Buenos Aires
161.0,20662.0,Ciudad de Buenos Aires
221.0,8045.0,Ciudad de Buenos Aires
221.0,20663.0,Ciudad de Buenos Aires
579.0,8046.0,Ciudad de Buenos Aires
579.0,20664.0,Ciudad de Buenos Aires
817.0,8047.0,Ciudad de Buenos Aires
817.0,20665.0,Ciudad de Buenos Aires
1172.0,8048.0,Ciudad de Buenos Aires
1172.0,20666.0,Ciudad de Buenos Aires
703.0,8049.0,Ciudad de Buenos Aires
703.0,20667.0,Ciudad de Buenos Aires
1559.0,8050.0,Ciudad de Buenos Aires
1559.0,20668.0,Ciudad de Buenos Aires
1679.0,8051.0,Ciudad de Buenos Aires
1679.0,20669.0,Ciudad de Buenos Aires
1739.0,8052.0,Ciudad de Buenos Aires
1739.0,8053.0,Ciudad de Buenos Aires
1739.0,8054.0,Ciudad de Buenos Aires
1739.0,8055.0,Ciudad de Buenos Aires
1739.0,20670.0,Ciudad de Buenos Aires
763.0,8056.0,Ciudad de Buenos Aires
763.0,20671.0,Ciudad de Buenos Aires
1177.0,8057.0,Ciudad de Buenos Aires
1177.0,20672.0,Ciudad de Buenos Aires
1624.0,8058.0,Ciudad de Buenos Aires
1624.0,20673.0,Ciudad de Buenos Aires
1744.0,8059.0,Ciudad de Buenos Aires
1744.0,20674.0,Ciudad de Buenos Aires
111.0,8060.0,Ciudad de Buenos Aires
111.0,20675.0,Ciudad de Buenos Aires
111.0,8061.0,Ciudad de Buenos Aires
111.0,20676.0,Ciudad de Buenos Aires
410.0,8062.0,Ciudad de Buenos Aires
410.0,20677.0,Ciudad de Buenos Aires
410.0,8063.0,Ciudad de Buenos Aires
410.0,20678.0,Ciudad de Buenos Aires
410.0,8064.0,Ciudad de Buenos Aires
410.0,20679.0,Ciudad de Buenos Aires
1063.0,8065.0,Ciudad de Buenos Aires
1063.0,20680.0,Ciudad de Buenos Aires
1450.0,8066.0,Ciudad de Buenos Aires
1450.0,8067.0,Ciudad de Buenos Aires
1450.0,20681.0,Ciudad de Buenos Aires
355.0,8068.0,Ciudad de Buenos Aires
355.0,8069.0,Ciudad de Buenos Aires
355.0,20682.0,Ciudad de Buenos Aires
355.0,8070.0,Ciudad de Buenos Aires
355.0,20683.0,Ciudad de Buenos Aires
415.0,8071.0,Ciudad de Buenos Aires
415.0,20684.0,Ciudad de Buenos Aires
534.0,8072.0,Ciudad de Buenos Aires
534.0,20685.0,Ciudad de Buenos Aires
594.0,8073.0,Ciudad de Buenos Aires
594.0,20686.0,Ciudad de Buenos Aires
832.0,8074.0,Ciudad de Buenos Aires
832.0,20687.0,Ciudad de Buenos Aires
832.0,8075.0,Ciudad de Buenos Aires
832.0,8076.0,Ciudad de Buenos Aires
832.0,8077.0,Ciudad de Buenos Aires
832.0,8078.0,Ciudad de Buenos Aires
832.0,20688.0,Ciudad de Buenos Aires
1010.0,8079.0,Ciudad de Buenos Aires
1010.0,20689.0,Ciudad de Buenos Aires
1010.0,8080.0,Ciudad de Buenos Aires
1010.0,20690.0,Ciudad de Buenos Aires
1244.0,8081.0,Ciudad de Buenos Aires
1244.0,20691.0,Ciudad de Buenos Aires
7.0,8082.0,Ciudad de Buenos Aires
7.0,8083.0,Ciudad de Buenos Aires
7.0,8084.0,Ciudad de Buenos Aires
7.0,20692.0,Ciudad de Buenos Aires
1579.0,8085.0,Ciudad de Buenos Aires
1579.0,20693.0,Ciudad de Buenos Aires
1639.0,8086.0,Ciudad de Buenos Aires
1639.0,20694.0,Ciudad de Buenos Aires
1757.0,8087.0,Ciudad de Buenos Aires
1757.0,20695.0,Ciudad de Buenos Aires
544.0,8088.0,Ciudad de Buenos Aires
544.0,20696.0,Ciudad de Buenos Aires
544.0,8089.0,Ciudad de Buenos Aires
544.0,20697.0,Ciudad de Buenos Aires
604.0,8090.0,Ciudad de Buenos Aires
604.0,20698.0,Ciudad de Buenos Aires
1137.0,8091.0,Ciudad de Buenos Aires
1137.0,20699.0,Ciudad de Buenos Aires
1370.0,8092.0,Ciudad de Buenos Aires
1370.0,20700.0,Ciudad de Buenos Aires
1315.0,8093.0,Ciudad de Buenos Aires
1315.0,20701.0,Ciudad de Buenos Aires
1465.0,8094.0,Ciudad de Buenos Aires
1465.0,20702.0,Ciudad de Buenos Aires
1584.0,8095.0,Ciudad de Buenos Aires
1584.0,20703.0,Ciudad de Buenos Aires
191.0,8096.0,Ciudad de Buenos Aires
191.0,20704.0,Ciudad de Buenos Aires
191.0,8097.0,Ciudad de Buenos Aires
191.0,20705.0,Ciudad de Buenos Aires
310.0,8098.0,Ciudad de Buenos Aires
310.0,20706.0,Ciudad de Buenos Aires
489.0,8099.0,Ciudad de Buenos Aires
489.0,8100.0,Ciudad de Buenos Aires
489.0,20707.0,Ciudad de Buenos Aires
489.0,20708.0,Ciudad de Buenos Aires
489.0,8101.0,Ciudad de Buenos Aires
489.0,20709.0,Ciudad de Buenos Aires
728.0,8102.0,Ciudad de Buenos Aires
728.0,20710.0,Ciudad de Buenos Aires
966.0,8103.0,Ciudad de Buenos Aires
966.0,20711.0,Ciudad de Buenos Aires
1767.0,8104.0,Ciudad de Buenos Aires
1767.0,20712.0,Ciudad de Buenos Aires
196.0,8105.0,Ciudad de Buenos Aires
196.0,20713.0,Ciudad de Buenos Aires
315.0,8106.0,Ciudad de Buenos Aires
315.0,20714.0,Ciudad de Buenos Aires
315.0,8107.0,Ciudad de Buenos Aires
315.0,8108.0,Ciudad de Buenos Aires
315.0,20715.0,Ciudad de Buenos Aires
435.0,8109.0,Ciudad de Buenos Aires
435.0,20716.0,Ciudad de Buenos Aires
554.0,8110.0,Ciudad de Buenos Aires
554.0,20717.0,Ciudad de Buenos Aires
971.0,8111.0,Ciudad de Buenos Aires
971.0,20718.0,Ciudad de Buenos Aires
1087.0,8112.0,Ciudad de Buenos Aires
1087.0,20719.0,Ciudad de Buenos Aires
927.0,8113.0,General Güemes (Est. Güemes)
927.0,20720.0,General Güemes (Est. Güemes)
927.0,8114.0,Rosario de la Frontera
927.0,21649.0,Rosario de la Frontera
1221.0,8115.0,Salta
1221.0,8116.0,Salta
1221.0,20721.0,Salta
1391.0,8117.0,Salta
1391.0,8118.0,Salta
1391.0,8119.0,Salta
1391.0,20722.0,Salta
1555.0,8120.0,Pirané
1555.0,20723.0,Pirané
1675.0,8121.0,Formosa
1675.0,8122.0,Formosa
1675.0,8123.0,Formosa
1675.0,20724.0,Formosa
1793.0,8124.0,Formosa
1793.0,20725.0,Formosa
779.0,8125.0,Santa Fe
779.0,20726.0,Santa Fe
1595.0,8126.0,Santa Fe
1595.0,20727.0,Santa Fe
897.0,8127.0,Maciel
897.0,20728.0,Maciel
1050.0,8128.0,Villa  Elisa
1050.0,21263.0,Villa  Elisa
1788.0,8129.0,Federación
1788.0,20729.0,Federación
157.0,8130.0,San José de Feliciano
157.0,20730.0,San José de Feliciano
694.0,8131.0,Paraná
694.0,20731.0,Paraná
38.0,8132.0,Hipólito Yrigoyen (Est. Tabacal)
38.0,21910.0,Hipólito Yrigoyen (Est. Tabacal)
694.0,8133.0,Tartagal
694.0,20732.0,Tartagal
271.0,8134.0,San Luis
271.0,20733.0,San Luis
1045.0,8135.0,San Luis
1045.0,8136.0,San Luis
1045.0,20734.0,San Luis
1670.0,8137.0,Coronel Juan Solá (Est. Morillo)
1670.0,20735.0,Coronel Juan Solá (Est. Morillo)
1670.0,8138.0,San Ramón de la Nueva Orán (Est. Orán)
1670.0,8139.0,San Ramón de la Nueva Orán (Est. Orán)
1670.0,8140.0,San Ramón de la Nueva Orán (Est. Orán)
1670.0,20736.0,San Ramón de la Nueva Orán (Est. Orán)
276.0,8141.0,Salta
276.0,20737.0,Salta
336.0,8142.0,Salta
336.0,20738.0,Salta
814.0,8143.0,San Ramón de la Nueva Orán (Est. Orán)
814.0,20739.0,San Ramón de la Nueva Orán (Est. Orán)
873.0,8144.0,Salta
873.0,20740.0,Salta
778.0,8145.0,San Miguel de Tucumán (Est. Tucumán)
778.0,20741.0,San Miguel de Tucumán (Est. Tucumán)
1549.0,8146.0,San Miguel de Tucumán (Est. Tucumán)
1549.0,20742.0,San Miguel de Tucumán (Est. Tucumán)
1400.0,8147.0,Los Ralos 
1400.0,20743.0,Los Ralos 
1684.0,8148.0,San Miguel de Tucumán (Est. Tucumán)
1684.0,20744.0,San Miguel de Tucumán (Est. Tucumán)
1330.0,8149.0,San Miguel de Tucumán (Est. Tucumán)
1330.0,20745.0,San Miguel de Tucumán (Est. Tucumán)
818.0,8150.0,San Javier
818.0,20746.0,San Javier
1231.0,8151.0,Campo Grande
1231.0,20747.0,Campo Grande
494.0,8152.0,Clodomira
494.0,20752.0,Clodomira
793.0,8153.0,Termas de Río Hondo 
793.0,20753.0,Termas de Río Hondo 
1320.0,8154.0,Los Juríes
1320.0,8155.0,Los Juríes
1320.0,20754.0,Los Juríes
76.0,8156.0,La Banda
76.0,20755.0,La Banda
43.0,8157.0,Profesor Salvador Mazza (Est. Pocitos)
43.0,20748.0,Profesor Salvador Mazza (Est. Pocitos)
1735.0,8158.0,Pichanal 
1735.0,20749.0,Pichanal 
281.0,8159.0,Colonia Santa Rosa
281.0,20750.0,Colonia Santa Rosa
818.0,8160.0,San Ramón de la Nueva Orán (Est. Orán)
818.0,20751.0,San Ramón de la Nueva Orán (Est. Orán)
704.0,8161.0,San Javier
704.0,8162.0,San Javier
704.0,20756.0,San Javier
1496.0,8163.0,Neuquén
1496.0,20757.0,Neuquén
759.0,8164.0,Neuquén
759.0,20758.0,Neuquén
1173.0,8165.0,Los Miches
1173.0,8166.0,Los Miches
1173.0,8167.0,Los Miches
1173.0,20759.0,Los Miches
1173.0,8168.0,Villa Pehuenia
1173.0,20760.0,Villa Pehuenia
1401.0,8169.0,Neuquén
1401.0,20761.0,Neuquén
1734.0,8170.0,Santiago del Estero
1734.0,20762.0,Santiago del Estero
648.0,8171.0,Santiago del Estero
648.0,20763.0,Santiago del Estero
1802.0,8172.0,La Cañada
1802.0,20764.0,La Cañada
1035.0,8173.0,Añatuya
1035.0,20765.0,Añatuya
1173.0,8174.0,San Luis
1173.0,20768.0,San Luis
341.0,8175.0,Tostado
341.0,21489.0,Tostado
520.0,8176.0,Coronda
520.0,21500.0,Coronda
102.0,8177.0,Santa Fe
102.0,20769.0,Santa Fe
281.0,8178.0,Santa Fe
281.0,21501.0,Santa Fe
341.0,8179.0,Santa Fe
341.0,20770.0,Santa Fe
1286.0,8180.0,Santa Fe
1286.0,20771.0,Santa Fe
937.0,8181.0,Rafaela
937.0,20772.0,Rafaela
937.0,8182.0,Rafaela
937.0,21502.0,Rafaela
1496.0,8183.0,Rosario
1496.0,21503.0,Rosario
1675.0,8184.0,Rosario
1675.0,20773.0,Rosario
1735.0,8185.0,Rosario
1735.0,21504.0,Rosario
162.0,8186.0,Granadero Baigorria
162.0,20774.0,Granadero Baigorria
222.0,8187.0,Rosario
222.0,20775.0,Rosario
341.0,8188.0,Rosario
341.0,20776.0,Rosario
401.0,8189.0,Villa Gobernador Gálvez
401.0,21432.0,Villa Gobernador Gálvez
520.0,8190.0,Rosario
520.0,8191.0,Rosario
520.0,21433.0,Rosario
580.0,8192.0,Granadero Baigorria
580.0,21436.0,Granadero Baigorria
520.0,8193.0,Rosario
520.0,21437.0,Rosario
580.0,8194.0,Rosario
580.0,21438.0,Rosario
759.0,8195.0,Rosario
759.0,21439.0,Rosario
818.0,8196.0,Rosario
818.0,20777.0,Rosario
1055.0,8197.0,Rosario
1055.0,20778.0,Rosario
1173.0,8198.0,Rosario
1173.0,20779.0,Rosario
1113.0,8199.0,Rosario
1113.0,20780.0,Rosario
1401.0,8200.0,Rosario
1401.0,21440.0,Rosario
281.0,8201.0,Reconquista
281.0,20781.0,Reconquista
281.0,8202.0,Villa Ocampo
281.0,20782.0,Villa Ocampo
401.0,8203.0,Reconquista
401.0,20783.0,Reconquista
1615.0,8204.0,Roldán
1615.0,21441.0,Roldán
341.0,8205.0,Roldán
341.0,20784.0,Roldán
167.0,8206.0,El Soberbio
167.0,8207.0,El Soberbio
167.0,8208.0,El Soberbio
167.0,20785.0,El Soberbio
704.0,8209.0,Mendoza
704.0,20786.0,Mendoza
1560.0,8210.0,Godoy Cruz
1560.0,20787.0,Godoy Cruz
48.0,8211.0,San Martín
48.0,20788.0,San Martín
1740.0,8212.0,Guaymallén
1740.0,8213.0,Guaymallén
1740.0,20789.0,Guaymallén
346.0,8214.0,Las Heras
346.0,8215.0,Las Heras
346.0,8216.0,Las Heras
346.0,20790.0,Las Heras
698.0,8217.0,Ciudad de Buenos Aires
698.0,20791.0,Ciudad de Buenos Aires
585.0,8218.0,San Vicente
585.0,20792.0,San Vicente
1753.0,8219.0,San Miguel de Tucumán (Est. Tucumán)
1753.0,21847.0,San Miguel de Tucumán (Est. Tucumán)
1216.0,8220.0,Lules
1216.0,20793.0,Lules
1336.0,8221.0,Villa Mariano Moreno - El Colmenar 
1336.0,20794.0,Villa Mariano Moreno - El Colmenar 
749.0,9130.0,Lamadrid 
749.0,20795.0,Lamadrid 
1391.0,8222.0,San Miguel de Tucumán (Est. Tucumán)
1391.0,20796.0,San Miguel de Tucumán (Est. Tucumán)
814.0,11398.0,Concepción
814.0,20797.0,Concepción
937.0,8223.0,Alderetes
937.0,20798.0,Alderetes
1286.0,8224.0,Concordia
1286.0,20799.0,Concordia
1231.0,8907.0,Paraná
1231.0,8908.0,Paraná
1231.0,8909.0,Paraná
1231.0,8910.0,Paraná
1231.0,21370.0,Paraná
281.0,8225.0,Concepción del Uruguay
281.0,20800.0,Concepción del Uruguay
1325.0,8226.0,Lomas de Zamora
1325.0,20801.0,Lomas de Zamora
559.0,8227.0,Lomas de Zamora
559.0,20802.0,Lomas de Zamora
857.0,8228.0,Lanús
857.0,20803.0,Lanús
976.0,8229.0,General San Martín
976.0,20804.0,General San Martín
465.0,8230.0,San Rafael 
465.0,20805.0,San Rafael 
525.0,8231.0,Villa Tulumaya 
525.0,8232.0,Villa Tulumaya 
525.0,20806.0,Villa Tulumaya 
1680.0,8233.0,San Rafael 
1680.0,20807.0,San Rafael 
1777.0,8234.0,Tigre
1777.0,20808.0,Tigre
385.0,8235.0,Quilmes
385.0,20809.0,Quilmes
644.0,8236.0,Villa Tulumaya 
644.0,8425.0,Villa Tulumaya 
644.0,20810.0,Villa Tulumaya 
764.0,8237.0,Puente de Hierro 
764.0,20811.0,Puente de Hierro 
1118.0,8238.0,Villa Atuel
1118.0,20812.0,Villa Atuel
1495.0,8239.0,Mar del Plata 
1495.0,20813.0,Mar del Plata 
1400.0,8240.0,Ezeiza
1400.0,20814.0,Ezeiza
1000.0,8241.0,Lomas de Zamora
1000.0,20815.0,Lomas de Zamora
469.0,8242.0,Avellaneda
469.0,20816.0,Avellaneda
415.0,8243.0,Lanús
415.0,20817.0,Lanús
1649.0,8244.0,Hurlingham
1649.0,20818.0,Hurlingham
733.0,8245.0,La Plata
733.0,20819.0,La Plata
852.0,8246.0,San Fernando
852.0,20820.0,San Fernando
1205.0,8247.0,Lomas de Zamora
1205.0,20821.0,Lomas de Zamora
406.0,8248.0,Montecarlo
406.0,20822.0,Montecarlo
644.0,8249.0,Montecarlo
644.0,20823.0,Montecarlo
1118.0,8250.0,Mendoza
1118.0,20824.0,Mendoza
1446.0,8251.0,Jocolí 
1446.0,20825.0,Jocolí 
97.0,8252.0,Gualeguaychú
97.0,20826.0,Gualeguaychú
167.0,8253.0,Plottier
167.0,20827.0,Plottier
1406.0,8254.0,Centenario 
1406.0,20828.0,Centenario 
1001.0,8255.0,Cutral Có
1001.0,20829.0,Cutral Có
1625.0,8256.0,Puerto Iguazú
1625.0,20830.0,Puerto Iguazú
1803.0,8257.0,Libertad 
1803.0,8258.0,Libertad 
1803.0,20831.0,Libertad 
261.0,8259.0,La Quiaca
261.0,8260.0,La Quiaca
261.0,8261.0,La Quiaca
261.0,8262.0,La Quiaca
261.0,8263.0,La Quiaca
261.0,20832.0,La Quiaca
48.0,8264.0,Posadas (Municipio de Posadas)
48.0,20833.0,Posadas (Municipio de Posadas)
1798.0,8265.0,Río Grande
1798.0,20834.0,Río Grande
991.0,8266.0,Iglesia
991.0,8267.0,Iglesia
991.0,20835.0,Iglesia
759.0,8268.0,San José de Jáchal
759.0,20836.0,San José de Jáchal
396.0,8269.0,Villa Mercedes 
396.0,8270.0,Villa Mercedes 
396.0,20837.0,Villa Mercedes 
107.0,8271.0,Carcarañá
107.0,21442.0,Carcarañá
525.0,8272.0,Fray Luis Beltrán
525.0,20838.0,Fray Luis Beltrán
1059.0,8273.0,Beravebú
1059.0,20839.0,Beravebú
1351.0,8274.0,Santa Fe
1351.0,20840.0,Santa Fe
1501.0,8275.0,Santo Tomé
1501.0,20841.0,Santo Tomé
585.0,8276.0,Santa Fe
585.0,20842.0,Santa Fe
644.0,8277.0,Santa Fe
644.0,20843.0,Santa Fe
644.0,8278.0,Santa Fe
644.0,20844.0,Santa Fe
1059.0,8279.0,Santa Fe
1059.0,20845.0,Santa Fe
1351.0,8280.0,Rosario
1351.0,20846.0,Rosario
1351.0,20847.0,Rosario
1501.0,8281.0,Villa Gobernador Gálvez
1501.0,21443.0,Villa Gobernador Gálvez
1560.0,8282.0,Rosario
1560.0,20848.0,Rosario
1560.0,8283.0,Granadero Baigorria
1560.0,20849.0,Granadero Baigorria
1560.0,8284.0,Rosario
1560.0,20850.0,Rosario
1620.0,8285.0,Rosario
1620.0,20851.0,Rosario
1620.0,8286.0,Rosario
1620.0,20852.0,Rosario
1620.0,8287.0,Rosario
1620.0,20853.0,Rosario
1798.0,8288.0,Rosario
1798.0,20854.0,Rosario
167.0,8289.0,Rosario
167.0,20855.0,Rosario
167.0,8290.0,Rosario
167.0,20856.0,Rosario
346.0,8291.0,Rosario
346.0,20857.0,Rosario
585.0,8292.0,Rosario
585.0,20858.0,Rosario
942.0,8293.0,Rosario
942.0,21444.0,Rosario
1118.0,8294.0,Rosario
1118.0,20859.0,Rosario
1118.0,8295.0,Rosario
1118.0,20860.0,Rosario
1446.0,8296.0,Rosario
1446.0,20861.0,Rosario
1446.0,8297.0,Villa Gobernador Gálvez
1446.0,8298.0,Villa Gobernador Gálvez
1446.0,20862.0,Villa Gobernador Gálvez
1446.0,20863.0,Villa Gobernador Gálvez
227.0,8299.0,Reconquista
227.0,8300.0,Reconquista
227.0,8301.0,Reconquista
227.0,8302.0,Reconquista
227.0,8303.0,Reconquista
227.0,8304.0,Reconquista
227.0,8305.0,Reconquista
227.0,20864.0,Reconquista
957.0,8306.0,San Antonio Oeste
957.0,20865.0,San Antonio Oeste
1421.0,8307.0,General Roca 
1421.0,20866.0,General Roca 
23.0,8308.0,El Bolsón
23.0,20867.0,El Bolsón
977.0,8309.0,General Roca 
977.0,20868.0,General Roca 
1267.0,8310.0,General Roca 
1267.0,20869.0,General Roca 
1331.0,8311.0,Viedma
1331.0,20870.0,Viedma
1720.0,8312.0,General Roca 
1720.0,20871.0,General Roca 
1665.0,8313.0,Los Menucos
1665.0,8314.0,Los Menucos
1665.0,20872.0,Los Menucos
1788.0,8315.0,Barda del Medio
1788.0,20873.0,Barda del Medio
1788.0,8316.0,Cipolletti
1788.0,20874.0,Cipolletti
97.0,8317.0,Villa Regina 
97.0,20875.0,Villa Regina 
1441.0,8318.0,Viedma
1441.0,20876.0,Viedma
1615.0,8319.0,El Bolsón
1615.0,20877.0,El Bolsón
818.0,8320.0,Barrio Chacra Monte
818.0,20878.0,Barrio Chacra Monte
996.0,8321.0,Sierra Grande
996.0,8322.0,Sierra Grande
996.0,20879.0,Sierra Grande
644.0,8323.0,Concordia
644.0,20880.0,Concordia
167.0,8324.0,Federación
167.0,20881.0,Federación
1680.0,8325.0,Gualeguay
1680.0,20882.0,Gualeguay
1406.0,8326.0,Paraná
1406.0,20883.0,Paraná
465.0,8905.0,Paraná
465.0,8906.0,Paraná
465.0,21369.0,Paraná
1680.0,8327.0,Pomán 
1680.0,20884.0,Pomán 
1296.0,8388.0,Guaymallén
1296.0,23465.0,Guaymallén
1296.0,8328.0,Las Heras
1296.0,20885.0,Las Heras
28.0,8329.0,Perico 
28.0,20886.0,Perico 
222.0,8330.0,Villa Mercedes 
222.0,8331.0,Villa Mercedes 
222.0,20887.0,Villa Mercedes 
1620.0,8332.0,Trelew
1620.0,20888.0,Trelew
704.0,8333.0,Comodoro Rivadavia 
704.0,20889.0,Comodoro Rivadavia 
48.0,8334.0,Puerto Madryn
48.0,8335.0,Puerto Madryn
48.0,20890.0,Puerto Madryn
585.0,8336.0,Puerto Madryn
585.0,20891.0,Puerto Madryn
1351.0,8337.0,El Calafate
1351.0,8338.0,El Calafate
1351.0,8339.0,El Calafate
1351.0,20892.0,El Calafate
937.0,8340.0,Salta
937.0,20893.0,Salta
167.0,8341.0,San Ramón de la Nueva Orán (Est. Orán)
167.0,20894.0,San Ramón de la Nueva Orán (Est. Orán)
346.0,8342.0,El Bordo
346.0,20895.0,El Bordo
406.0,8343.0,La Merced
406.0,20896.0,La Merced
644.0,8344.0,Aguas Blancas
644.0,20897.0,Aguas Blancas
823.0,8345.0,Embarcación
823.0,20898.0,Embarcación
1178.0,8346.0,Rosario de la Frontera
1178.0,20899.0,Rosario de la Frontera
1406.0,8347.0,Coronel Juan Solá (Est. Morillo)
1406.0,20900.0,Coronel Juan Solá (Est. Morillo)
1001.0,8348.0,Salta
1001.0,20901.0,Salta
