tipo_persona_id,tipo_lugar,sexo_victima,Id_hecho
14279.0,,Masculino,12487.0
760.0,,No corresponde,12488.0
761.0,,No corresponde,12488.0
14280.0,,Masculino,12488.0
762.0,,No corresponde,12489.0
14281.0,,Masculino,12489.0
763.0,,No corresponde,12490.0
14282.0,,Masculino,12490.0
764.0,,No corresponde,12491.0
14283.0,,Masculino,12491.0
765.0,,No corresponde,12492.0
14284.0,,Masculino,12492.0
766.0,,No corresponde,12493.0
14285.0,,Masculino,12493.0
767.0,,No corresponde,12494.0
14286.0,,Masculino,12494.0
11388.0,,No corresponde,12495.0
23472.0,,Femenino,12495.0
768.0,,No corresponde,12496.0
769.0,,No corresponde,12496.0
14287.0,,Masculino,12496.0
770.0,,No corresponde,12497.0
14288.0,,Femenino,12497.0
771.0,,No corresponde,12498.0
772.0,,No corresponde,12498.0
14289.0,,Masculino,12498.0
773.0,,No corresponde,12499.0
774.0,,No corresponde,12499.0
775.0,,No corresponde,12499.0
14290.0,,Masculino,12499.0
776.0,,No corresponde,12500.0
777.0,,No corresponde,12500.0
778.0,,No corresponde,12500.0
14291.0,,Masculino,12500.0
14292.0,,Masculino,12500.0
779.0,,No corresponde,12501.0
14293.0,,Masculino,12501.0
780.0,,No corresponde,12502.0
14294.0,,Masculino,12502.0
781.0,,No corresponde,12503.0
15059.0,,Femenino,12503.0
782.0,,No corresponde,12504.0
14295.0,,Masculino,12504.0
783.0,,No corresponde,12505.0
14296.0,,Femenino,12505.0
784.0,,No corresponde,12506.0
14297.0,,Masculino,12506.0
785.0,,No corresponde,12507.0
14298.0,,Masculino,12507.0
786.0,,No corresponde,12508.0
14299.0,,Masculino,12508.0
787.0,,No corresponde,12509.0
14300.0,,Masculino,12509.0
788.0,,No corresponde,12510.0
789.0,,No corresponde,12510.0
790.0,,No corresponde,12510.0
14301.0,,Masculino,12510.0
791.0,,No corresponde,12511.0
14302.0,,Masculino,12511.0
792.0,,No corresponde,12512.0
14303.0,,Masculino,12512.0
793.0,,No corresponde,12513.0
14304.0,,Masculino,12513.0
794.0,,No corresponde,12514.0
795.0,,No corresponde,12514.0
14305.0,,Masculino,12514.0
796.0,,No corresponde,12515.0
14306.0,,Masculino,12515.0
797.0,,No corresponde,12516.0
14307.0,,Femenino,12516.0
798.0,,No corresponde,12517.0
14308.0,,Masculino,12517.0
799.0,,No corresponde,12518.0
14309.0,,Masculino,12518.0
800.0,,No corresponde,12519.0
14310.0,,Masculino,12519.0
801.0,,No corresponde,12520.0
14311.0,,Masculino,12520.0
802.0,,No corresponde,12521.0
14312.0,,Masculino,12521.0
803.0,,No corresponde,12522.0
14313.0,,Masculino,12522.0
804.0,,No corresponde,12523.0
14314.0,,Masculino,12523.0
805.0,,No corresponde,12524.0
14315.0,,Femenino,12524.0
806.0,,No corresponde,12525.0
14316.0,,Masculino,12525.0
807.0,,No corresponde,12526.0
14317.0,,Masculino,12526.0
808.0,,No corresponde,12527.0
809.0,,No corresponde,12527.0
14318.0,,Masculino,12527.0
810.0,,No corresponde,12528.0
811.0,,No corresponde,12528.0
812.0,,No corresponde,12528.0
813.0,,No corresponde,12528.0
14319.0,,Masculino,12528.0
814.0,,No corresponde,12529.0
815.0,,No corresponde,12529.0
816.0,,No corresponde,12529.0
14320.0,,Femenino,12529.0
817.0,,No corresponde,12530.0
14321.0,,Femenino,12530.0
818.0,,No corresponde,12531.0
14322.0,,Masculino,12531.0
819.0,,No corresponde,12532.0
14323.0,,Masculino,12532.0
820.0,,No corresponde,12533.0
14324.0,,Masculino,12533.0
821.0,,No corresponde,12534.0
14325.0,,Masculino,12534.0
822.0,,No corresponde,12535.0
823.0,,No corresponde,12535.0
14326.0,,Masculino,12535.0
824.0,,No corresponde,12536.0
825.0,,No corresponde,12536.0
14327.0,,Masculino,12536.0
826.0,,No corresponde,12537.0
14328.0,,Masculino,12537.0
827.0,,No corresponde,12538.0
14329.0,,Masculino,12538.0
828.0,,No corresponde,12539.0
14330.0,,Masculino,12539.0
829.0,,No corresponde,12540.0
14331.0,,Masculino,12540.0
830.0,,No corresponde,12542.0
14332.0,,Masculino,12542.0
831.0,,No corresponde,12543.0
14333.0,,Masculino,12543.0
832.0,,No corresponde,12545.0
14334.0,,Masculino,12545.0
833.0,,No corresponde,12546.0
834.0,,No corresponde,12546.0
835.0,,No corresponde,12546.0
14335.0,,Masculino,12546.0
836.0,,No corresponde,12547.0
14336.0,,Masculino,12547.0
837.0,,No corresponde,12548.0
14337.0,,Masculino,12548.0
838.0,,No corresponde,12549.0
14338.0,,Femenino,12549.0
839.0,,No corresponde,12550.0
840.0,,No corresponde,12550.0
14339.0,,Masculino,12550.0
841.0,,No corresponde,12551.0
14340.0,,Masculino,12551.0
842.0,,No corresponde,12552.0
14341.0,,Masculino,12552.0
843.0,,No corresponde,12553.0
14342.0,,Masculino,12553.0
844.0,,No corresponde,12554.0
845.0,,No corresponde,12554.0
14343.0,,Masculino,12554.0
846.0,,No corresponde,12555.0
14344.0,,Femenino,12555.0
847.0,,No corresponde,12556.0
14345.0,,Masculino,12556.0
848.0,,No corresponde,12558.0
14346.0,,Masculino,12558.0
849.0,,No corresponde,12559.0
14347.0,,Masculino,12559.0
850.0,,No corresponde,12560.0
14348.0,,Masculino,12560.0
851.0,,No corresponde,12561.0
14349.0,,Masculino,12561.0
852.0,,No corresponde,12562.0
14350.0,,Masculino,12562.0
853.0,,No corresponde,12563.0
854.0,,No corresponde,12563.0
14351.0,,Masculino,12563.0
14352.0,,Masculino,12563.0
855.0,,No corresponde,12564.0
14353.0,,Masculino,12564.0
856.0,,No corresponde,12565.0
14354.0,,Masculino,12565.0
857.0,,No corresponde,12566.0
14355.0,,Masculino,12566.0
858.0,,No corresponde,12567.0
14356.0,,Masculino,12567.0
859.0,,No corresponde,12568.0
860.0,,No corresponde,12568.0
14357.0,,Masculino,12568.0
14358.0,,Masculino,12568.0
861.0,,No corresponde,12569.0
14359.0,,Masculino,12569.0
862.0,,No corresponde,12570.0
14360.0,,Femenino,12570.0
863.0,,No corresponde,12571.0
14361.0,,Masculino,12571.0
864.0,,No corresponde,12572.0
14362.0,,Masculino,12572.0
865.0,,No corresponde,12573.0
14363.0,,Masculino,12573.0
866.0,,No corresponde,12574.0
14364.0,,Masculino,12574.0
14365.0,,Masculino,12574.0
867.0,,No corresponde,12575.0
14366.0,,Masculino,12575.0
868.0,,No corresponde,12576.0
14367.0,,Masculino,12576.0
869.0,,No corresponde,12577.0
14368.0,,Masculino,12577.0
870.0,,No corresponde,12578.0
871.0,,No corresponde,12578.0
14369.0,,Masculino,12578.0
872.0,,No corresponde,12579.0
14370.0,,Masculino,12579.0
873.0,,No corresponde,12580.0
14371.0,,Femenino,12580.0
874.0,,No corresponde,12581.0
14372.0,,Masculino,12581.0
875.0,,No corresponde,12582.0
14373.0,,Masculino,12582.0
876.0,,No corresponde,12583.0
14374.0,,Femenino,12583.0
877.0,,No corresponde,12584.0
14375.0,,Masculino,12584.0
878.0,,No corresponde,12585.0
14376.0,,Masculino,12585.0
879.0,,No corresponde,12586.0
14377.0,,Masculino,12586.0
880.0,,No corresponde,12587.0
14378.0,,Masculino,12587.0
881.0,,No corresponde,12588.0
14379.0,,Masculino,12588.0
882.0,,No corresponde,12589.0
14380.0,,Masculino,12589.0
883.0,,No corresponde,12590.0
14381.0,,Masculino,12590.0
884.0,,No corresponde,12591.0
14382.0,,Masculino,12591.0
885.0,,No corresponde,12592.0
14383.0,,Femenino,12592.0
886.0,,No corresponde,12593.0
14384.0,,Masculino,12593.0
887.0,,No corresponde,12594.0
888.0,,No corresponde,12594.0
889.0,,No corresponde,12594.0
890.0,,No corresponde,12594.0
891.0,,No corresponde,12594.0
892.0,,No corresponde,12594.0
893.0,,No corresponde,12594.0
14385.0,,Masculino,12594.0
894.0,,No corresponde,12595.0
14386.0,,Femenino,12595.0
895.0,,No corresponde,12596.0
14387.0,,Masculino,12596.0
896.0,,No corresponde,12597.0
14388.0,,Femenino,12597.0
897.0,,No corresponde,12627.0
14389.0,,Masculino,12627.0
898.0,,No corresponde,12628.0
899.0,,No corresponde,12628.0
14390.0,,Masculino,12628.0
900.0,,No corresponde,12629.0
14391.0,,Masculino,12629.0
901.0,,No corresponde,12630.0
14392.0,,Masculino,12630.0
902.0,,No corresponde,12631.0
14393.0,,Femenino,12631.0
903.0,,No corresponde,12632.0
14394.0,,Masculino,12632.0
904.0,,No corresponde,12633.0
14395.0,,Femenino,12633.0
905.0,,No corresponde,12634.0
14396.0,,Masculino,12634.0
906.0,,No corresponde,12635.0
14397.0,,Masculino,12635.0
907.0,,No corresponde,12636.0
14398.0,,Masculino,12636.0
908.0,,No corresponde,12638.0
14399.0,,Femenino,12638.0
909.0,,No corresponde,12639.0
14400.0,,Masculino,12639.0
910.0,,No corresponde,12640.0
14401.0,,Femenino,12640.0
911.0,,No corresponde,12641.0
14402.0,,Masculino,12641.0
912.0,,No corresponde,12642.0
14403.0,,Masculino,12642.0
913.0,,No corresponde,12643.0
14404.0,,Masculino,12643.0
914.0,,No corresponde,12644.0
14405.0,,Masculino,12644.0
2950.0,,No corresponde,12645.0
14406.0,,Masculino,12645.0
915.0,,No corresponde,12646.0
14407.0,,Masculino,12646.0
916.0,,No corresponde,12647.0
14408.0,,Femenino,12647.0
917.0,,No corresponde,12648.0
14409.0,,Masculino,12648.0
918.0,,No corresponde,12649.0
14410.0,,Femenino,12649.0
919.0,,No corresponde,12650.0
14411.0,,Masculino,12650.0
920.0,,No corresponde,12651.0
14412.0,,Masculino,12651.0
922.0,,No corresponde,12653.0
14413.0,,Masculino,12653.0
923.0,,No corresponde,12654.0
14414.0,,Masculino,12654.0
924.0,,No corresponde,12655.0
14415.0,,Femenino,12655.0
925.0,,No corresponde,12656.0
14416.0,,Masculino,12656.0
921.0,,No corresponde,12660.0
14417.0,,Masculino,12660.0
926.0,,No corresponde,12661.0
14418.0,,Masculino,12661.0
927.0,,No corresponde,12662.0
14419.0,,Masculino,12662.0
928.0,,No corresponde,12664.0
929.0,,No corresponde,12664.0
14420.0,,Femenino,12664.0
930.0,,No corresponde,12665.0
14421.0,,Masculino,12665.0
931.0,,No corresponde,12666.0
932.0,,No corresponde,12666.0
14422.0,,Masculino,12666.0
933.0,,No corresponde,12667.0
14423.0,,Femenino,12667.0
934.0,,No corresponde,12668.0
14424.0,,Masculino,12668.0
935.0,,No corresponde,12669.0
14425.0,,Masculino,12669.0
936.0,,No corresponde,12670.0
14426.0,,Femenino,12670.0
14439.0,,Femenino,12670.0
937.0,,No corresponde,12671.0
14427.0,,Femenino,12671.0
938.0,,No corresponde,12672.0
14428.0,,Masculino,12672.0
939.0,,No corresponde,12673.0
940.0,,No corresponde,12673.0
941.0,,No corresponde,12673.0
14429.0,,Masculino,12673.0
942.0,,No corresponde,12674.0
943.0,,No corresponde,12674.0
14430.0,,Masculino,12674.0
944.0,,No corresponde,12675.0
14431.0,,Femenino,12675.0
945.0,,No corresponde,12676.0
14432.0,,Masculino,12676.0
946.0,,No corresponde,12677.0
947.0,,No corresponde,12677.0
14433.0,,Masculino,12677.0
948.0,,No corresponde,12678.0
949.0,,No corresponde,12678.0
950.0,,No corresponde,12678.0
14434.0,,Masculino,12678.0
951.0,,No corresponde,12679.0
14435.0,,Masculino,12679.0
952.0,,No corresponde,12680.0
14436.0,,Masculino,12680.0
953.0,,No corresponde,12681.0
14437.0,,Masculino,12681.0
954.0,,No corresponde,12682.0
14438.0,,Masculino,12682.0
955.0,,No corresponde,12683.0
14440.0,,Femenino,12683.0
956.0,,No corresponde,12684.0
14441.0,,Masculino,12684.0
957.0,,No corresponde,12685.0
14442.0,,Femenino,12685.0
958.0,,No corresponde,12686.0
14443.0,,Masculino,12686.0
959.0,,No corresponde,12687.0
14444.0,,Masculino,12687.0
960.0,,No corresponde,12688.0
14445.0,,Femenino,12688.0
961.0,,No corresponde,12689.0
14446.0,,Masculino,12689.0
962.0,,No corresponde,12691.0
14447.0,,Masculino,12691.0
963.0,,No corresponde,12692.0
14448.0,,Masculino,12692.0
964.0,,No corresponde,12694.0
14449.0,,Masculino,12694.0
965.0,,No corresponde,12695.0
14450.0,,Masculino,12695.0
966.0,,No corresponde,12696.0
14451.0,,Masculino,12696.0
967.0,,No corresponde,12697.0
14452.0,,Masculino,12697.0
968.0,,No corresponde,12698.0
14453.0,,Femenino,12698.0
969.0,,No corresponde,12699.0
14454.0,,Masculino,12699.0
970.0,,No corresponde,12700.0
971.0,,No corresponde,12700.0
972.0,,No corresponde,12700.0
973.0,,No corresponde,12700.0
14455.0,,Masculino,12700.0
14456.0,,Masculino,12700.0
974.0,,No corresponde,12701.0
14457.0,,Masculino,12701.0
975.0,,No corresponde,12702.0
14458.0,,Masculino,12702.0
976.0,,No corresponde,12703.0
14459.0,,Masculino,12703.0
977.0,,No corresponde,12704.0
14460.0,,Masculino,12704.0
978.0,,No corresponde,12705.0
979.0,,No corresponde,12705.0
14461.0,,Femenino,12705.0
980.0,,No corresponde,12706.0
14462.0,,Masculino,12706.0
981.0,,No corresponde,12707.0
14463.0,,Femenino,12707.0
982.0,,No corresponde,12708.0
14464.0,,Masculino,12708.0
983.0,,No corresponde,12709.0
14465.0,,Masculino,12709.0
984.0,,No corresponde,12710.0
14466.0,,Masculino,12710.0
985.0,,No corresponde,12711.0
14467.0,,Masculino,12711.0
986.0,,No corresponde,12712.0
14468.0,,Masculino,12712.0
987.0,,No corresponde,12713.0
14469.0,,Masculino,12713.0
988.0,,No corresponde,12714.0
14470.0,,Masculino,12714.0
989.0,,No corresponde,12715.0
14471.0,,Masculino,12715.0
14472.0,,Masculino,12715.0
14473.0,,Masculino,12715.0
990.0,,No corresponde,12716.0
991.0,,No corresponde,12716.0
14474.0,,Masculino,12716.0
992.0,,No corresponde,12717.0
14475.0,,Masculino,12717.0
993.0,,No corresponde,12718.0
14476.0,,Masculino,12718.0
994.0,,No corresponde,12719.0
14477.0,,Masculino,12719.0
14478.0,,Masculino,12719.0
995.0,,No corresponde,12720.0
14479.0,,Masculino,12720.0
996.0,,No corresponde,12721.0
14480.0,,Masculino,12721.0
997.0,,No corresponde,12722.0
14481.0,,Masculino,12722.0
998.0,,No corresponde,12723.0
14482.0,,Masculino,12723.0
999.0,,No corresponde,12724.0
14483.0,,Femenino,12724.0
1000.0,,No corresponde,12725.0
1001.0,,No corresponde,12725.0
14484.0,,Masculino,12725.0
1002.0,,No corresponde,12728.0
14485.0,,Femenino,12728.0
1003.0,,No corresponde,12729.0
14486.0,,Masculino,12729.0
1004.0,,No corresponde,12730.0
14487.0,,Masculino,12730.0
1005.0,,No corresponde,12731.0
14488.0,,Femenino,12731.0
1006.0,,No corresponde,12732.0
14489.0,,Masculino,12732.0
1007.0,,No corresponde,12733.0
14490.0,,Masculino,12733.0
1008.0,,No corresponde,12734.0
1009.0,,No corresponde,12734.0
14491.0,,Masculino,12734.0
1010.0,,No corresponde,12735.0
14492.0,,Masculino,12735.0
1011.0,,No corresponde,12736.0
14493.0,,Femenino,12736.0
1012.0,,No corresponde,12737.0
14494.0,,Masculino,12737.0
1013.0,,No corresponde,12738.0
14495.0,,Masculino,12738.0
1014.0,,No corresponde,12739.0
1015.0,,No corresponde,12739.0
14496.0,,Masculino,12739.0
1016.0,,No corresponde,12740.0
14497.0,,Masculino,12740.0
1017.0,,No corresponde,12741.0
1018.0,,No corresponde,12741.0
14498.0,,Masculino,12741.0
1019.0,,No corresponde,12742.0
14499.0,,Masculino,12742.0
1020.0,,No corresponde,12743.0
1021.0,,No corresponde,12743.0
1022.0,,No corresponde,12743.0
1023.0,,No corresponde,12743.0
1024.0,,No corresponde,12743.0
1025.0,,No corresponde,12743.0
1026.0,,No corresponde,12743.0
1027.0,,No corresponde,12743.0
1028.0,,No corresponde,12743.0
1029.0,,No corresponde,12743.0
14500.0,,Masculino,12743.0
1030.0,,No corresponde,12744.0
14501.0,,Masculino,12744.0
1031.0,,No corresponde,12745.0
1032.0,,No corresponde,12745.0
14502.0,,Masculino,12745.0
1033.0,,No corresponde,12746.0
14503.0,,Masculino,12746.0
1034.0,,No corresponde,12747.0
14504.0,,Masculino,12747.0
1035.0,,No corresponde,12748.0
1036.0,,No corresponde,12748.0
14505.0,,Femenino,12748.0
1037.0,,No corresponde,12749.0
1038.0,,No corresponde,12749.0
14506.0,,Masculino,12749.0
1039.0,,No corresponde,12750.0
14507.0,,Masculino,12750.0
1040.0,,No corresponde,12751.0
14508.0,,Femenino,12751.0
1041.0,,No corresponde,12752.0
14509.0,,Masculino,12752.0
1042.0,,No corresponde,12753.0
14510.0,,Masculino,12753.0
1043.0,,No corresponde,12754.0
14511.0,,Masculino,12754.0
1044.0,,No corresponde,12755.0
14512.0,,Masculino,12755.0
1045.0,,No corresponde,12756.0
14513.0,,Masculino,12756.0
1046.0,,No corresponde,12757.0
14514.0,,Masculino,12757.0
1047.0,,No corresponde,12758.0
14515.0,,Masculino,12758.0
1048.0,,No corresponde,12759.0
14516.0,,Masculino,12759.0
1049.0,,No corresponde,12760.0
14517.0,,Masculino,12760.0
1050.0,,No corresponde,12761.0
14518.0,,Masculino,12761.0
1051.0,,No corresponde,12762.0
1052.0,,No corresponde,12762.0
1053.0,,No corresponde,12762.0
14519.0,,Masculino,12762.0
1054.0,,No corresponde,12763.0
14520.0,,Masculino,12763.0
1055.0,,No corresponde,12779.0
1056.0,,No corresponde,12779.0
14521.0,,Masculino,12779.0
1057.0,,No corresponde,12780.0
14522.0,,Masculino,12780.0
1058.0,,No corresponde,12781.0
14523.0,,Masculino,12781.0
1059.0,,No corresponde,12782.0
14524.0,,Masculino,12782.0
1060.0,,No corresponde,12783.0
1061.0,,No corresponde,12783.0
1062.0,,No corresponde,12783.0
14525.0,,Masculino,12783.0
1063.0,,No corresponde,12784.0
14526.0,,Masculino,12784.0
1064.0,,No corresponde,12785.0
14527.0,,Femenino,12785.0
1065.0,,No corresponde,12786.0
1066.0,,No corresponde,12786.0
1067.0,,No corresponde,12786.0
1068.0,,No corresponde,12786.0
14528.0,,Masculino,12786.0
14529.0,,Masculino,12786.0
1069.0,,No corresponde,12787.0
14530.0,,Masculino,12787.0
1070.0,,No corresponde,12794.0
1071.0,,No corresponde,12794.0
1072.0,,No corresponde,12794.0
1073.0,,No corresponde,12794.0
14531.0,,Masculino,12794.0
1074.0,,No corresponde,12795.0
1075.0,,No corresponde,12795.0
14532.0,,Masculino,12795.0
1076.0,,No corresponde,12796.0
14533.0,,Masculino,12796.0
1077.0,,No corresponde,12797.0
14534.0,,Masculino,12797.0
1078.0,,No corresponde,12798.0
14535.0,,Masculino,12798.0
1079.0,,No corresponde,12799.0
14536.0,,Masculino,12799.0
1080.0,,No corresponde,12800.0
14537.0,,Masculino,12800.0
1081.0,,No corresponde,12801.0
1082.0,,No corresponde,12801.0
14538.0,,Masculino,12801.0
1083.0,,No corresponde,12809.0
14539.0,,Masculino,12809.0
1084.0,,No corresponde,12810.0
14540.0,,Femenino,12810.0
1085.0,,No corresponde,12811.0
14541.0,,Femenino,12811.0
1086.0,,No corresponde,12812.0
14542.0,,Masculino,12812.0
1087.0,,No corresponde,12816.0
14543.0,,Masculino,12816.0
1088.0,,No corresponde,12817.0
14544.0,,Masculino,12817.0
1089.0,,No corresponde,12818.0
14545.0,,Masculino,12818.0
1090.0,,No corresponde,12819.0
14546.0,,Masculino,12819.0
1091.0,,No corresponde,12820.0
14547.0,,Femenino,12820.0
1092.0,,No corresponde,12821.0
14548.0,,Masculino,12821.0
1093.0,,No corresponde,12822.0
14549.0,,Masculino,12822.0
1094.0,,No corresponde,12823.0
14550.0,,Masculino,12823.0
11370.0,,No corresponde,12824.0
14551.0,,Femenino,12824.0
1095.0,,No corresponde,12825.0
14552.0,,Masculino,12825.0
1096.0,,No corresponde,12826.0
14553.0,,Masculino,12826.0
1097.0,,No corresponde,12827.0
14554.0,,Masculino,12827.0
1098.0,,No corresponde,12828.0
14555.0,,Masculino,12828.0
1099.0,,No corresponde,12829.0
14556.0,,Masculino,12829.0
1100.0,,No corresponde,12830.0
14557.0,,Masculino,12830.0
1101.0,,No corresponde,12838.0
14558.0,,Masculino,12838.0
1102.0,,No corresponde,12839.0
1103.0,,No corresponde,12839.0
14559.0,,Masculino,12839.0
1104.0,,No corresponde,12840.0
14560.0,,Masculino,12840.0
1105.0,,No corresponde,12841.0
14561.0,,Masculino,12841.0
1106.0,,No corresponde,12842.0
14562.0,,Masculino,12842.0
1107.0,,No corresponde,12843.0
14563.0,,Masculino,12843.0
1108.0,,No corresponde,12845.0
14564.0,,Masculino,12845.0
1109.0,,No corresponde,12846.0
14565.0,,Masculino,12846.0
1110.0,,No corresponde,12847.0
14566.0,,Masculino,12847.0
1111.0,,No corresponde,12848.0
14567.0,,Masculino,12848.0
1112.0,,No corresponde,12849.0
14568.0,,Masculino,12849.0
1113.0,,No corresponde,12850.0
14569.0,,Masculino,12850.0
1114.0,,No corresponde,12852.0
14570.0,,Masculino,12852.0
1115.0,,No corresponde,12853.0
1116.0,,No corresponde,12853.0
14571.0,,Masculino,12853.0
1117.0,,No corresponde,12855.0
1118.0,,No corresponde,12855.0
14572.0,,Masculino,12855.0
14573.0,,Femenino,12855.0
1119.0,,No corresponde,12856.0
14574.0,,Masculino,12856.0
1120.0,,No corresponde,12859.0
14575.0,,Masculino,12859.0
1121.0,,No corresponde,12860.0
14576.0,,Masculino,12860.0
1122.0,,No corresponde,12861.0
1123.0,,No corresponde,12861.0
14577.0,,Masculino,12861.0
1124.0,,No corresponde,12862.0
1125.0,,No corresponde,12862.0
14578.0,,Masculino,12862.0
1126.0,,No corresponde,12863.0
14579.0,,Masculino,12863.0
1127.0,,No corresponde,12866.0
14580.0,,Masculino,12866.0
1128.0,,No corresponde,12867.0
1129.0,,No corresponde,12867.0
14581.0,,Masculino,12867.0
1130.0,,No corresponde,12868.0
14582.0,,Masculino,12868.0
1131.0,,No corresponde,12869.0
14583.0,,Masculino,12869.0
1132.0,,No corresponde,12870.0
14584.0,,Masculino,12870.0
1133.0,,No corresponde,12871.0
1134.0,,No corresponde,12871.0
14585.0,,Masculino,12871.0
1135.0,,No corresponde,12872.0
1136.0,,No corresponde,12872.0
14586.0,,Femenino,12872.0
1137.0,,No corresponde,12873.0
14587.0,,Masculino,12873.0
1138.0,,No corresponde,12874.0
14588.0,,Masculino,12874.0
1139.0,,No corresponde,12881.0
14589.0,,Masculino,12881.0
1140.0,,No corresponde,12882.0
14590.0,,Masculino,12882.0
1141.0,,No corresponde,12887.0
14591.0,,Masculino,12887.0
1142.0,,No corresponde,12888.0
14592.0,,Femenino,12888.0
13586.0,,No corresponde,12889.0
14593.0,,Femenino,12889.0
1143.0,,No corresponde,12897.0
14594.0,,Masculino,12897.0
1144.0,,No corresponde,12898.0
14595.0,,Masculino,12898.0
1145.0,,No corresponde,12899.0
14596.0,,Femenino,12899.0
1146.0,,No corresponde,12903.0
25145.0,,Femenino,12903.0
1147.0,,No corresponde,12904.0
14597.0,,Femenino,12904.0
1148.0,,No corresponde,12906.0
14598.0,,Masculino,12906.0
1149.0,,No corresponde,12907.0
14599.0,,Masculino,12907.0
1150.0,,No corresponde,12909.0
14600.0,,Masculino,12909.0
1151.0,,No corresponde,12910.0
14601.0,,Masculino,12910.0
1152.0,,No corresponde,12911.0
1153.0,,No corresponde,12911.0
14602.0,,Masculino,12911.0
14603.0,,Masculino,12911.0
1154.0,,No corresponde,12912.0
1155.0,,No corresponde,12912.0
14604.0,,Masculino,12912.0
14605.0,,Masculino,12912.0
1156.0,,No corresponde,12913.0
14606.0,,Femenino,12913.0
14607.0,,Femenino,12913.0
13577.0,,No corresponde,12914.0
14608.0,,Femenino,12914.0
1157.0,,No corresponde,12915.0
14609.0,,Masculino,12915.0
1158.0,,No corresponde,12919.0
14610.0,,Masculino,12919.0
13578.0,,No corresponde,12920.0
14611.0,,Femenino,12920.0
1159.0,,No corresponde,12923.0
14612.0,,Masculino,12923.0
1160.0,,No corresponde,12924.0
14613.0,,Masculino,12924.0
1161.0,,No corresponde,12925.0
14614.0,,Masculino,12925.0
14615.0,,Femenino,12925.0
1162.0,,No corresponde,12926.0
14616.0,,Femenino,12926.0
1163.0,,No corresponde,12927.0
23464.0,,Femenino,12927.0
1164.0,,No corresponde,12930.0
14617.0,,Masculino,12930.0
1165.0,,No corresponde,12931.0
14618.0,,Masculino,12931.0
1166.0,,No corresponde,12932.0
14619.0,,Masculino,12932.0
13585.0,,No corresponde,12933.0
14620.0,,Femenino,12933.0
1167.0,,No corresponde,12934.0
14621.0,,Masculino,12934.0
1168.0,,No corresponde,12935.0
14622.0,,Masculino,12935.0
1169.0,,No corresponde,12936.0
14623.0,,Masculino,12936.0
1170.0,,No corresponde,12938.0
14624.0,,Femenino,12938.0
1171.0,,No corresponde,12939.0
14625.0,,Masculino,12939.0
1172.0,,No corresponde,12940.0
14626.0,,Masculino,12940.0
1173.0,,No corresponde,12941.0
14627.0,,Masculino,12941.0
1174.0,,No corresponde,12942.0
14628.0,,Masculino,12942.0
1175.0,,No corresponde,12943.0
1176.0,,No corresponde,12943.0
14629.0,,Masculino,12943.0
1177.0,,No corresponde,12944.0
1178.0,,No corresponde,12944.0
14630.0,,Masculino,12944.0
1179.0,,No corresponde,12945.0
14631.0,,Masculino,12945.0
1180.0,,No corresponde,12946.0
14632.0,,Masculino,12946.0
1181.0,,No corresponde,12947.0
14633.0,,Masculino,12947.0
1182.0,,No corresponde,12948.0
14634.0,,Masculino,12948.0
1183.0,,No corresponde,12949.0
14635.0,,Masculino,12949.0
1184.0,,No corresponde,12950.0
14636.0,,Masculino,12950.0
1185.0,,No corresponde,12951.0
14637.0,,Masculino,12951.0
1186.0,,No corresponde,12952.0
1187.0,,No corresponde,12952.0
1188.0,,No corresponde,12952.0
14638.0,,Masculino,12952.0
1189.0,,No corresponde,12955.0
14639.0,,Masculino,12955.0
1190.0,,No corresponde,12956.0
14640.0,,Masculino,12956.0
1191.0,,No corresponde,12957.0
14641.0,,Masculino,12957.0
1192.0,,No corresponde,12958.0
14642.0,,Masculino,12958.0
1193.0,,No corresponde,12959.0
14643.0,,Masculino,12959.0
1194.0,,No corresponde,12962.0
14644.0,,Masculino,12962.0
1195.0,,No corresponde,12963.0
14645.0,,Masculino,12963.0
1196.0,,No corresponde,12965.0
14646.0,,Masculino,12965.0
1197.0,,No corresponde,12966.0
14647.0,,Masculino,12966.0
1198.0,,No corresponde,12967.0
14648.0,,Masculino,12967.0
1199.0,,No corresponde,12968.0
14649.0,,Masculino,12968.0
1200.0,,No corresponde,12969.0
14650.0,,Masculino,12969.0
1201.0,,No corresponde,12971.0
14651.0,,Masculino,12971.0
1202.0,,No corresponde,12972.0
14652.0,,Masculino,12972.0
1203.0,,No corresponde,12974.0
14653.0,,Masculino,12974.0
1204.0,,No corresponde,12975.0
14654.0,,Masculino,12975.0
1205.0,,No corresponde,12977.0
14655.0,,Femenino,12977.0
1206.0,,No corresponde,12978.0
14656.0,,Masculino,12978.0
1207.0,,No corresponde,12979.0
14657.0,,Masculino,12979.0
1208.0,,No corresponde,12980.0
14658.0,,Masculino,12980.0
1209.0,,No corresponde,12981.0
14659.0,,Masculino,12981.0
1210.0,,No corresponde,12982.0
14660.0,,Masculino,12982.0
1211.0,,No corresponde,12983.0
14661.0,,Masculino,12983.0
1212.0,,No corresponde,12984.0
14662.0,,Masculino,12984.0
1213.0,,No corresponde,12985.0
14663.0,,Masculino,12985.0
1214.0,,No corresponde,12986.0
14664.0,,Masculino,12986.0
1215.0,,No corresponde,12988.0
14665.0,,Masculino,12988.0
1216.0,,No corresponde,12989.0
14666.0,,Femenino,12989.0
14667.0,,Femenino,12989.0
14668.0,,Masculino,12989.0
14669.0,,Femenino,12989.0
