tipo_persona_id,motivo_origen_registro,Id_hecho
7962.0,Intervención policial,21535
20595.0,Intervención policial,21535
7963.0,Intervención policial,21537
20596.0,Intervención policial,21537
7964.0,Intervención policial,21538
20597.0,Intervención policial,21538
7965.0,Intervención policial,21539
20598.0,Intervención policial,21539
7966.0,Intervención policial,21540
21482.0,Intervención policial,21540
7967.0,Intervención policial,21541
20599.0,Intervención policial,21541
7968.0,Intervención policial,21542
21483.0,Intervención policial,21542
7969.0,Intervención policial,21543
20600.0,Intervención policial,21543
7970.0,Intervención policial,21544
21484.0,Intervención policial,21544
7971.0,Intervención policial,21545
20601.0,Intervención policial,21545
7972.0,Intervención policial,21546
21487.0,Intervención policial,21546
7973.0,Intervención policial,21547
21488.0,Intervención policial,21547
7974.0,Intervención policial,21548
7975.0,Intervención policial,21548
20602.0,Intervención policial,21548
7976.0,Intervención policial,21549
20603.0,Intervención policial,21549
7977.0,Intervención policial,21550
20604.0,Intervención policial,21550
7978.0,Intervención policial,21551
20605.0,Intervención policial,21551
7979.0,Intervención policial,21561
20606.0,Intervención policial,21561
7980.0,Intervención policial,21562
20607.0,Intervención policial,21562
7981.0,Intervención policial,21563
20608.0,Intervención policial,21563
7982.0,Intervención policial,21564
20609.0,Intervención policial,21564
7983.0,Intervención policial,21565
7984.0,Intervención policial,21565
7985.0,Intervención policial,21565
20610.0,Intervención policial,21565
7986.0,Intervención policial,21566
7987.0,Intervención policial,21566
7988.0,Intervención policial,21566
20611.0,Intervención policial,21566
7989.0,Intervención policial,21567
20612.0,Intervención policial,21567
7991.0,Intervención policial,21568
20613.0,Intervención policial,21568
7992.0,Intervención policial,21569
20614.0,Intervención policial,21569
7993.0,Intervención policial,21570
20615.0,Intervención policial,21570
7994.0,Intervención policial,21571
20616.0,Intervención policial,21571
7995.0,Orden judicial,21572
20617.0,Orden judicial,21572
7996.0,Intervención policial,21573
11375.0,Intervención policial,21573
11376.0,Intervención policial,21573
20618.0,Intervención policial,21573
20619.0,Intervención policial,21573
7997.0,Intervención policial,21574
7998.0,Intervención policial,21574
20620.0,Intervención policial,21574
7999.0,Denuncia particular,21575
20621.0,Denuncia particular,21575
8000.0,Intervención policial,21576
20622.0,Intervención policial,21576
8001.0,Intervención policial,21577
8002.0,Intervención policial,21577
20623.0,Intervención policial,21577
8003.0,Orden judicial,21578
20624.0,Orden judicial,21578
8004.0,Intervención policial,21579
20625.0,Intervención policial,21579
8005.0,Denuncia particular,21580
20626.0,Denuncia particular,21580
8006.0,Denuncia particular,21586
20627.0,Denuncia particular,21586
8007.0,Intervención policial,21587
21909.0,Intervención policial,21587
8008.0,Denuncia particular,21588
23478.0,Denuncia particular,21588
8009.0,Denuncia particular,21589
20628.0,Denuncia particular,21589
8010.0,Intervención policial,21591
8011.0,Intervención policial,21591
20629.0,Intervención policial,21591
8012.0,Denuncia particular,21592
20630.0,Denuncia particular,21592
8013.0,Intervención policial,21593
20631.0,Intervención policial,21593
8014.0,Denuncia particular,21594
8015.0,Denuncia particular,21594
20632.0,Denuncia particular,21594
8016.0,Denuncia particular,21595
20633.0,Denuncia particular,21595
8017.0,Intervención policial,21596
20634.0,Intervención policial,21596
8018.0,Intervención policial,21597
20635.0,Intervención policial,21597
8019.0,Denuncia particular,21598
20636.0,Denuncia particular,21598
8020.0,Orden judicial,21600
20637.0,Orden judicial,21600
8021.0,Orden judicial,21601
20638.0,Orden judicial,21601
8022.0,Intervención policial,21602
20639.0,Intervención policial,21602
8023.0,Intervención policial,21603
20640.0,Intervención policial,21603
8024.0,Intervención policial,21604
8025.0,Intervención policial,21604
20641.0,Intervención policial,21604
8026.0,Intervención policial,21605
20642.0,Intervención policial,21605
8027.0,Denuncia particular,21606
20643.0,Denuncia particular,21606
8028.0,Intervención policial,21607
20644.0,Intervención policial,21607
8029.0,Intervención policial,21608
20645.0,Intervención policial,21608
8030.0,Intervención policial,21615
20646.0,Intervención policial,21615
8031.0,Intervención policial,21616
20647.0,Intervención policial,21616
8032.0,Intervención policial,21617
20648.0,Intervención policial,21617
8033.0,Intervención policial,21618
20649.0,Intervención policial,21618
8034.0,Intervención policial,21622
20650.0,Intervención policial,21622
20651.0,Intervención policial,21622
8035.0,Intervención policial,21623
8036.0,Intervención policial,21623
20652.0,Intervención policial,21623
20653.0,Intervención policial,21623
8037.0,Intervención policial,21624
20654.0,Intervención policial,21624
8038.0,Intervención policial,21625
20655.0,Intervención policial,21625
20656.0,Intervención policial,21625
8039.0,Orden judicial,21626
20657.0,Orden judicial,21626
8040.0,Intervención policial,21627
20658.0,Intervención policial,21627
8041.0,Denuncia particular,21628
20659.0,Denuncia particular,21628
8042.0,Intervención policial,21629
20660.0,Intervención policial,21629
8043.0,Intervención policial,21630
8044.0,Intervención policial,21630
20661.0,Intervención policial,21630
20662.0,Intervención policial,21630
8045.0,Orden judicial,21631
20663.0,Orden judicial,21631
8046.0,Orden judicial,21632
20664.0,Orden judicial,21632
8047.0,Intervención policial,21633
20665.0,Intervención policial,21633
8048.0,Intervención policial,21634
20666.0,Intervención policial,21634
8049.0,Denuncia particular,21636
20667.0,Denuncia particular,21636
8050.0,Orden judicial,21637
20668.0,Orden judicial,21637
8051.0,Denuncia particular,21638
20669.0,Denuncia particular,21638
8052.0,Denuncia particular,21639
8053.0,Denuncia particular,21639
8054.0,Denuncia particular,21639
8055.0,Denuncia particular,21639
20670.0,Denuncia particular,21639
8056.0,Intervención policial,21640
20671.0,Intervención policial,21640
8057.0,Denuncia particular,21641
20672.0,Denuncia particular,21641
8058.0,Intervención policial,21643
20673.0,Intervención policial,21643
8059.0,Intervención policial,21644
20674.0,Intervención policial,21644
8060.0,Intervención policial,21645
20675.0,Intervención policial,21645
8061.0,Orden judicial,21646
20676.0,Orden judicial,21646
8062.0,Intervención policial,21647
20677.0,Intervención policial,21647
8063.0,Intervención policial,21648
20678.0,Intervención policial,21648
8064.0,Orden judicial,21649
20679.0,Orden judicial,21649
8065.0,Intervención policial,21650
20680.0,Intervención policial,21650
8066.0,Intervención policial,21651
8067.0,Intervención policial,21651
20681.0,Intervención policial,21651
8068.0,Intervención policial,21658
8069.0,Intervención policial,21658
20682.0,Intervención policial,21658
8070.0,Intervención policial,21659
20683.0,Intervención policial,21659
8071.0,Denuncia particular,21660
20684.0,Denuncia particular,21660
8072.0,Intervención policial,21661
20685.0,Intervención policial,21661
8073.0,Intervención policial,21662
20686.0,Intervención policial,21662
8074.0,Intervención policial,21663
20687.0,Intervención policial,21663
8075.0,Intervención policial,21664
8076.0,Intervención policial,21664
8077.0,Intervención policial,21664
8078.0,Intervención policial,21664
20688.0,Intervención policial,21664
8079.0,Denuncia particular,21665
20689.0,Denuncia particular,21665
8080.0,Intervención policial,21666
20690.0,Intervención policial,21666
8081.0,Intervención policial,21667
20691.0,Intervención policial,21667
8082.0,Intervención policial,21673
8083.0,Intervención policial,21673
8084.0,Intervención policial,21673
20692.0,Intervención policial,21673
8085.0,Intervención policial,21674
20693.0,Intervención policial,21674
8086.0,Intervención policial,21675
20694.0,Intervención policial,21675
8087.0,Intervención policial,21676
20695.0,Intervención policial,21676
8088.0,Orden judicial,21677
20696.0,Orden judicial,21677
8089.0,Intervención policial,21678
20697.0,Intervención policial,21678
8090.0,Intervención policial,21679
20698.0,Intervención policial,21679
8091.0,Intervención policial,21680
20699.0,Intervención policial,21680
8092.0,Intervención policial,21681
20700.0,Intervención policial,21681
8093.0,Intervención policial,21688
20701.0,Intervención policial,21688
8094.0,Intervención policial,21689
20702.0,Intervención policial,21689
8095.0,Intervención policial,21690
20703.0,Intervención policial,21690
8096.0,Intervención policial,21691
20704.0,Intervención policial,21691
8097.0,Intervención policial,21692
20705.0,Intervención policial,21692
8098.0,Intervención policial,21693
20706.0,Intervención policial,21693
8099.0,Intervención policial,21694
8100.0,Intervención policial,21694
20707.0,Intervención policial,21694
20708.0,Intervención policial,21694
8101.0,Denuncia particular,21695
20709.0,Denuncia particular,21695
8102.0,Intervención policial,21696
20710.0,Intervención policial,21696
8103.0,Intervención policial,21697
20711.0,Intervención policial,21697
8104.0,Intervención policial,21703
20712.0,Intervención policial,21703
8105.0,Denuncia particular,21704
20713.0,Denuncia particular,21704
8106.0,Orden judicial,21705
20714.0,Orden judicial,21705
8107.0,Orden judicial,21706
8108.0,Orden judicial,21706
20715.0,Orden judicial,21706
8109.0,Intervención policial,21707
20716.0,Intervención policial,21707
8110.0,Intervención policial,21708
20717.0,Intervención policial,21708
8111.0,Intervención policial,21709
20718.0,Intervención policial,21709
8112.0,Orden judicial,21710
20719.0,Orden judicial,21710
8113.0,Intervención policial,21718
20720.0,Intervención policial,21718
8114.0,Intervención policial,21719
21649.0,Intervención policial,21719
8115.0,Intervención policial,21720
8116.0,Intervención policial,21720
20721.0,Intervención policial,21720
8117.0,Intervención policial,21721
8118.0,Intervención policial,21721
8119.0,Intervención policial,21721
20722.0,Intervención policial,21721
8120.0,Intervención policial,21722
20723.0,Intervención policial,21722
8121.0,Intervención policial,21723
8122.0,Intervención policial,21723
8123.0,Intervención policial,21723
20724.0,Intervención policial,21723
8124.0,Intervención policial,21724
20725.0,Intervención policial,21724
8125.0,Intervención policial,21725
20726.0,Intervención policial,21725
8126.0,Intervención policial,21726
20727.0,Intervención policial,21726
8127.0,Intervención policial,21727
20728.0,Intervención policial,21727
8128.0,Intervención policial,21728
21263.0,Intervención policial,21728
8129.0,Intervención policial,21729
20729.0,Intervención policial,21729
8130.0,Intervención policial,21730
20730.0,Intervención policial,21730
8131.0,Intervención policial,21732
20731.0,Intervención policial,21732
8132.0,Intervención policial,21735
21910.0,Intervención policial,21735
8133.0,Intervención policial,21736
20732.0,Intervención policial,21736
8134.0,Intervención policial,21737
20733.0,Intervención policial,21737
8135.0,Intervención policial,21738
8136.0,Intervención policial,21738
20734.0,Intervención policial,21738
8137.0,Intervención policial,21740
20735.0,Intervención policial,21740
8138.0,Intervención policial,21741
8139.0,Intervención policial,21741
8140.0,Intervención policial,21741
20736.0,Intervención policial,21741
8141.0,Intervención policial,21742
20737.0,Intervención policial,21742
8142.0,Intervención policial,21743
20738.0,Intervención policial,21743
8143.0,Intervención policial,21744
20739.0,Intervención policial,21744
8144.0,Intervención policial,21745
20740.0,Intervención policial,21745
8145.0,Intervención policial,21746
20741.0,Intervención policial,21746
8146.0,Intervención policial,21747
20742.0,Intervención policial,21747
8147.0,Intervención policial,21748
20743.0,Intervención policial,21748
8148.0,Intervención policial,21749
20744.0,Intervención policial,21749
8149.0,Intervención policial,21750
20745.0,Intervención policial,21750
8150.0,Intervención policial,21751
20746.0,Intervención policial,21751
8151.0,Intervención policial,21752
20747.0,Intervención policial,21752
8152.0,Intervención policial,21753
20752.0,Intervención policial,21753
8153.0,Intervención policial,21754
20753.0,Intervención policial,21754
8154.0,Intervención policial,21755
8155.0,Intervención policial,21755
20754.0,Intervención policial,21755
8156.0,Intervención policial,21756
20755.0,Intervención policial,21756
8157.0,Intervención policial,21757
20748.0,Intervención policial,21757
8158.0,Intervención policial,21758
20749.0,Intervención policial,21758
8159.0,Intervención policial,21759
20750.0,Intervención policial,21759
8160.0,Intervención policial,21760
20751.0,Intervención policial,21760
8161.0,Intervención policial,21761
8162.0,Intervención policial,21761
20756.0,Intervención policial,21761
8163.0,Intervención policial,21762
20757.0,Intervención policial,21762
8164.0,Intervención policial,21763
20758.0,Intervención policial,21763
8165.0,Intervención policial,21764
8166.0,Intervención policial,21764
8167.0,Intervención policial,21764
20759.0,Intervención policial,21764
8168.0,Intervención policial,21765
20760.0,Intervención policial,21765
8169.0,Intervención policial,21766
20761.0,Intervención policial,21766
8170.0,Intervención policial,21767
20762.0,Intervención policial,21767
8171.0,Intervención policial,21768
20763.0,Intervención policial,21768
8172.0,Intervención policial,21769
20764.0,Intervención policial,21769
8173.0,Intervención policial,21771
20765.0,Intervención policial,21771
8174.0,Intervención policial,21772
20768.0,Intervención policial,21772
8175.0,Denuncia particular,21773
21489.0,Denuncia particular,21773
8176.0,Intervención policial,21774
21500.0,Intervención policial,21774
8177.0,Intervención policial,21775
20769.0,Intervención policial,21775
8178.0,Intervención policial,21776
21501.0,Intervención policial,21776
8179.0,Intervención policial,21777
20770.0,Intervención policial,21777
8180.0,Intervención policial,21778
20771.0,Intervención policial,21778
8181.0,Intervención policial,21779
20772.0,Intervención policial,21779
8182.0,Intervención policial,21780
21502.0,Intervención policial,21780
8183.0,Intervención policial,21781
21503.0,Intervención policial,21781
8184.0,Intervención policial,21782
20773.0,Intervención policial,21782
8185.0,Intervención policial,21783
21504.0,Intervención policial,21783
8186.0,Intervención policial,21784
20774.0,Intervención policial,21784
8187.0,Intervención policial,21785
20775.0,Intervención policial,21785
8188.0,Intervención policial,21786
20776.0,Intervención policial,21786
8189.0,Intervención policial,21787
21432.0,Intervención policial,21787
8190.0,Intervención policial,21788
8191.0,Intervención policial,21788
21433.0,Intervención policial,21788
8192.0,Intervención policial,21789
21436.0,Intervención policial,21789
8193.0,Intervención policial,21790
21437.0,Intervención policial,21790
8194.0,Intervención policial,21791
21438.0,Intervención policial,21791
8195.0,Intervención policial,21792
21439.0,Intervención policial,21792
8196.0,Intervención policial,21793
20777.0,Intervención policial,21793
8197.0,Intervención policial,21794
20778.0,Intervención policial,21794
8198.0,Intervención policial,21795
20779.0,Intervención policial,21795
8199.0,Intervención policial,21796
20780.0,Intervención policial,21796
8200.0,Intervención policial,21797
21440.0,Intervención policial,21797
8201.0,Intervención policial,21798
20781.0,Intervención policial,21798
8202.0,Intervención policial,21799
20782.0,Intervención policial,21799
8203.0,Intervención policial,21800
20783.0,Intervención policial,21800
8204.0,Intervención policial,21801
21441.0,Intervención policial,21801
8205.0,Intervención policial,21802
20784.0,Intervención policial,21802
8206.0,Intervención policial,21804
8207.0,Intervención policial,21804
8208.0,Intervención policial,21804
20785.0,Intervención policial,21804
8209.0,Denuncia particular,21805
20786.0,Denuncia particular,21805
8210.0,Denuncia particular,21806
20787.0,Denuncia particular,21806
8211.0,Denuncia particular,21807
20788.0,Denuncia particular,21807
8212.0,Denuncia particular,21808
8213.0,Denuncia particular,21808
20789.0,Denuncia particular,21808
8214.0,Denuncia particular,21809
8215.0,Denuncia particular,21809
8216.0,Denuncia particular,21809
20790.0,Denuncia particular,21809
8217.0,Orden judicial,21810
20791.0,Orden judicial,21810
8218.0,Intervención policial,21811
20792.0,Intervención policial,21811
8219.0,Intervención policial,21812
21847.0,Intervención policial,21812
8220.0,Intervención policial,21815
20793.0,Intervención policial,21815
8221.0,Intervención policial,21816
20794.0,Intervención policial,21816
9130.0,Intervención policial,21817
20795.0,Intervención policial,21817
8222.0,Intervención policial,21818
20796.0,Intervención policial,21818
11398.0,Intervención policial,21820
20797.0,Intervención policial,21820
8223.0,Intervención policial,21821
20798.0,Intervención policial,21821
8224.0,Intervención policial,21822
20799.0,Intervención policial,21822
8907.0,Intervención policial,21823
8908.0,Intervención policial,21823
8909.0,Intervención policial,21823
8910.0,Intervención policial,21823
21370.0,Intervención policial,21823
8225.0,Intervención policial,21824
20800.0,Intervención policial,21824
8226.0,Intervención policial,21825
20801.0,Intervención policial,21825
8227.0,Intervención policial,21826
20802.0,Intervención policial,21826
8228.0,Intervención policial,21827
20803.0,Intervención policial,21827
8229.0,Intervención policial,21828
20804.0,Intervención policial,21828
8230.0,Denuncia particular,21832
20805.0,Denuncia particular,21832
8231.0,Denuncia particular,21833
8232.0,Denuncia particular,21833
20806.0,Denuncia particular,21833
8233.0,Denuncia particular,21834
20807.0,Denuncia particular,21834
8234.0,Intervención policial,21835
20808.0,Intervención policial,21835
8235.0,Intervención policial,21836
20809.0,Intervención policial,21836
8236.0,Denuncia particular,21838
8425.0,Denuncia particular,21838
20810.0,Denuncia particular,21838
8237.0,Denuncia particular,21839
20811.0,Denuncia particular,21839
8238.0,Denuncia particular,21840
20812.0,Denuncia particular,21840
8239.0,Intervención policial,21842
20813.0,Intervención policial,21842
8240.0,Intervención policial,21843
20814.0,Intervención policial,21843
8241.0,Intervención policial,21844
20815.0,Intervención policial,21844
8242.0,Intervención policial,21845
20816.0,Intervención policial,21845
8243.0,Intervención policial,21846
20817.0,Intervención policial,21846
8244.0,Intervención policial,21847
20818.0,Intervención policial,21847
8245.0,Intervención policial,21848
20819.0,Intervención policial,21848
8246.0,Intervención policial,21849
20820.0,Intervención policial,21849
8247.0,Intervención policial,21850
20821.0,Intervención policial,21850
8248.0,Intervención policial,21854
20822.0,Intervención policial,21854
8249.0,Intervención policial,21855
20823.0,Intervención policial,21855
8250.0,Denuncia particular,21856
20824.0,Denuncia particular,21856
8251.0,Denuncia particular,21857
20825.0,Denuncia particular,21857
8252.0,Intervención policial,21858
20826.0,Intervención policial,21858
8253.0,Intervención policial,21859
20827.0,Intervención policial,21859
8254.0,Denuncia particular,21860
20828.0,Denuncia particular,21860
8255.0,Intervención policial,21862
20829.0,Intervención policial,21862
8256.0,Intervención policial,21863
20830.0,Intervención policial,21863
8257.0,Intervención policial,21864
8258.0,Intervención policial,21864
20831.0,Intervención policial,21864
8259.0,Intervención policial,21865
8260.0,Intervención policial,21865
8261.0,Intervención policial,21865
8262.0,Intervención policial,21865
8263.0,Intervención policial,21865
20832.0,Intervención policial,21865
8264.0,Intervención policial,21866
20833.0,Intervención policial,21866
8265.0,Intervención policial,21867
20834.0,Intervención policial,21867
8266.0,Intervención policial,21868
8267.0,Intervención policial,21868
20835.0,Intervención policial,21868
8268.0,Intervención policial,21869
20836.0,Intervención policial,21869
8269.0,Intervención policial,21870
8270.0,Intervención policial,21870
20837.0,Intervención policial,21870
8271.0,Intervención policial,21871
21442.0,Intervención policial,21871
8272.0,Intervención policial,21872
20838.0,Intervención policial,21872
8273.0,Intervención policial,21873
20839.0,Intervención policial,21873
8274.0,Intervención policial,21874
20840.0,Intervención policial,21874
8275.0,Intervención policial,21875
20841.0,Intervención policial,21875
8276.0,Intervención policial,21876
20842.0,Intervención policial,21876
8277.0,Intervención policial,21877
20843.0,Intervención policial,21877
8278.0,Intervención policial,21878
20844.0,Intervención policial,21878
8279.0,Intervención policial,21879
20845.0,Intervención policial,21879
8280.0,Intervención policial,21880
20846.0,Intervención policial,21880
20847.0,Intervención policial,21880
8281.0,Intervención policial,21882
21443.0,Intervención policial,21882
8282.0,Intervención policial,21883
20848.0,Intervención policial,21883
8283.0,Intervención policial,21884
20849.0,Intervención policial,21884
8284.0,Intervención policial,21885
20850.0,Intervención policial,21885
8285.0,Intervención policial,21886
20851.0,Intervención policial,21886
8286.0,Intervención policial,21887
20852.0,Intervención policial,21887
8287.0,Intervención policial,21888
20853.0,Intervención policial,21888
8288.0,Intervención policial,21889
20854.0,Intervención policial,21889
8289.0,Intervención policial,21890
20855.0,Intervención policial,21890
8290.0,Intervención policial,21891
20856.0,Intervención policial,21891
8291.0,Intervención policial,21892
20857.0,Intervención policial,21892
8292.0,Intervención policial,21893
20858.0,Intervención policial,21893
8293.0,Intervención policial,21894
21444.0,Intervención policial,21894
8294.0,Intervención policial,21895
20859.0,Intervención policial,21895
8295.0,Intervención policial,21896
20860.0,Intervención policial,21896
8296.0,Intervención policial,21897
20861.0,Intervención policial,21897
8297.0,Intervención policial,21898
8298.0,Intervención policial,21898
20862.0,Intervención policial,21898
20863.0,Intervención policial,21898
8299.0,Denuncia particular,21899
8300.0,Denuncia particular,21899
8301.0,Denuncia particular,21899
8302.0,Denuncia particular,21899
8303.0,Denuncia particular,21899
8304.0,Denuncia particular,21899
8305.0,Denuncia particular,21899
20864.0,Denuncia particular,21899
8306.0,Intervención policial,21902
20865.0,Intervención policial,21902
8307.0,Intervención policial,21903
20866.0,Intervención policial,21903
8308.0,Intervención policial,21905
20867.0,Intervención policial,21905
8309.0,Denuncia particular,21906
20868.0,Denuncia particular,21906
8310.0,Intervención policial,21907
20869.0,Intervención policial,21907
8311.0,Intervención policial,21908
20870.0,Intervención policial,21908
8312.0,Denuncia particular,21909
20871.0,Denuncia particular,21909
8313.0,Intervención policial,21911
8314.0,Intervención policial,21911
20872.0,Intervención policial,21911
8315.0,Intervención policial,21912
20873.0,Intervención policial,21912
8316.0,Intervención policial,21913
20874.0,Intervención policial,21913
8317.0,Intervención policial,21914
20875.0,Intervención policial,21914
8318.0,Intervención policial,21915
20876.0,Intervención policial,21915
8319.0,Intervención policial,21919
20877.0,Intervención policial,21919
8320.0,Denuncia particular,21920
20878.0,Denuncia particular,21920
8321.0,Intervención policial,21921
8322.0,Intervención policial,21921
20879.0,Intervención policial,21921
8323.0,Intervención policial,21922
20880.0,Intervención policial,21922
8324.0,Intervención policial,21923
20881.0,Intervención policial,21923
8325.0,Intervención policial,21924
20882.0,Intervención policial,21924
8326.0,Intervención policial,21925
20883.0,Intervención policial,21925
8905.0,Intervención policial,21926
8906.0,Intervención policial,21926
21369.0,Intervención policial,21926
8327.0,Denuncia particular,21929
20884.0,Denuncia particular,21929
8388.0,Denuncia particular,21930
23465.0,Denuncia particular,21930
8328.0,Denuncia particular,21931
20885.0,Denuncia particular,21931
8329.0,Intervención policial,21932
20886.0,Intervención policial,21932
8330.0,Intervención policial,21933
8331.0,Intervención policial,21933
20887.0,Intervención policial,21933
8332.0,Denuncia particular,21934
20888.0,Denuncia particular,21934
8333.0,Denuncia particular,21935
20889.0,Denuncia particular,21935
8334.0,Denuncia particular,21936
8335.0,Denuncia particular,21936
20890.0,Denuncia particular,21936
8336.0,Denuncia particular,21937
20891.0,Denuncia particular,21937
8337.0,Denuncia particular,21941
8338.0,Denuncia particular,21941
8339.0,Denuncia particular,21941
20892.0,Denuncia particular,21941
8340.0,Intervención policial,21942
20893.0,Intervención policial,21942
8341.0,Intervención policial,21943
20894.0,Intervención policial,21943
8342.0,Intervención policial,21944
20895.0,Intervención policial,21944
8343.0,Intervención policial,21945
20896.0,Intervención policial,21945
8344.0,Intervención policial,21946
20897.0,Intervención policial,21946
8345.0,Intervención policial,21947
20898.0,Intervención policial,21947
8346.0,Intervención policial,21948
20899.0,Intervención policial,21948
8347.0,Intervención policial,21949
20900.0,Intervención policial,21949
8348.0,Intervención policial,21950
20901.0,Intervención policial,21950
8349.0,Intervención policial,21951
20902.0,Intervención policial,21951
8350.0,Intervención policial,21952
8351.0,Intervención policial,21952
20903.0,Intervención policial,21952
8352.0,Intervención policial,21953
20904.0,Intervención policial,21953
8353.0,Intervención policial,21954
20905.0,Intervención policial,21954
8354.0,Intervención policial,21955
20906.0,Intervención policial,21955
8974.0,Intervención policial,21956
20907.0,Intervención policial,21956
8355.0,Denuncia particular,21957
20909.0,Denuncia particular,21957
8356.0,Intervención policial,21958
20910.0,Intervención policial,21958
8357.0,Intervención policial,21959
20911.0,Intervención policial,21959
8358.0,Intervención policial,21960
20912.0,Intervención policial,21960
8359.0,Intervención policial,21961
20913.0,Intervención policial,21961
8360.0,Intervención policial,21962
20914.0,Intervención policial,21962
8361.0,Denuncia particular,21963
20915.0,Denuncia particular,21963
8362.0,Denuncia particular,21964
20916.0,Denuncia particular,21964
8363.0,Intervención policial,21965
21445.0,Intervención policial,21965
8364.0,Intervención policial,21966
21446.0,Intervención policial,21966
8365.0,Intervención policial,21967
21447.0,Intervención policial,21967
8366.0,Intervención policial,21968
20917.0,Intervención policial,21968
20918.0,Intervención policial,21968
8367.0,Intervención policial,21969
20919.0,Intervención policial,21969
8368.0,Intervención policial,21970
20920.0,Intervención policial,21970
8369.0,Intervención policial,21971
20921.0,Intervención policial,21971
8370.0,Intervención policial,21972
21448.0,Intervención policial,21972
8371.0,Intervención policial,21973
20922.0,Intervención policial,21973
21449.0,Intervención policial,21973
8372.0,Intervención policial,21974
20923.0,Intervención policial,21974
8373.0,Intervención policial,21975
8374.0,Intervención policial,21975
8375.0,Intervención policial,21975
20924.0,Intervención policial,21975
8376.0,Intervención policial,21976
21450.0,Intervención policial,21976
8377.0,Intervención policial,21977
20925.0,Intervención policial,21977
20926.0,Intervención policial,21977
8378.0,Intervención policial,21978
20927.0,Intervención policial,21978
8379.0,Intervención policial,21979
21451.0,Intervención policial,21979
8380.0,Intervención policial,21980
20928.0,Intervención policial,21980
8381.0,Intervención policial,21981
20929.0,Intervención policial,21981
8382.0,Intervención policial,21982
20930.0,Intervención policial,21982
8383.0,Intervención policial,21983
21452.0,Intervención policial,21983
8384.0,Intervención policial,21984
20931.0,Intervención policial,21984
8385.0,Intervención policial,21985
20932.0,Intervención policial,21985
8386.0,Intervención policial,21986
21453.0,Intervención policial,21986
8387.0,Denuncia particular,21987
20933.0,Denuncia particular,21987
8389.0,Orden judicial,21996
20937.0,Orden judicial,21996
8390.0,Intervención policial,21997
20934.0,Intervención policial,21997
8391.0,Intervención policial,21998
20935.0,Intervención policial,21998
8392.0,Intervención policial,21999
20936.0,Intervención policial,21999
8393.0,Denuncia particular,22000
20938.0,Denuncia particular,22000
8394.0,Intervención policial,22001
20939.0,Intervención policial,22001
8395.0,Intervención policial,22002
20940.0,Intervención policial,22002
8396.0,Intervención policial,22003
20941.0,Intervención policial,22003
8397.0,Intervención policial,22004
20942.0,Intervención policial,22004
8398.0,Intervención policial,22005
20943.0,Intervención policial,22005
8400.0,Intervención policial,22006
20944.0,Intervención policial,22006
8401.0,Intervención policial,22007
20945.0,Intervención policial,22007
8402.0,Intervención policial,22008
8403.0,Intervención policial,22008
20946.0,Intervención policial,22008
8404.0,Denuncia particular,22009
20947.0,Denuncia particular,22009
8405.0,Denuncia particular,22010
20948.0,Denuncia particular,22010
8406.0,Denuncia particular,22011
20949.0,Denuncia particular,22011
8407.0,Denuncia particular,22012
20950.0,Denuncia particular,22012
8408.0,Denuncia particular,22013
8409.0,Denuncia particular,22013
8410.0,Denuncia particular,22013
20951.0,Denuncia particular,22013
8411.0,Denuncia particular,22014
20952.0,Denuncia particular,22014
8412.0,Denuncia particular,22015
8413.0,Denuncia particular,22015
20953.0,Denuncia particular,22015
8414.0,Denuncia particular,22016
8415.0,Denuncia particular,22016
8416.0,Denuncia particular,22016
8417.0,Denuncia particular,22016
8418.0,Denuncia particular,22016
20954.0,Denuncia particular,22016
8419.0,Denuncia particular,22017
20955.0,Denuncia particular,22017
8420.0,Intervención policial,22018
20956.0,Intervención policial,22018
8421.0,Intervención policial,22019
20957.0,Intervención policial,22019
8422.0,Intervención policial,22020
20958.0,Intervención policial,22020
8423.0,Intervención policial,22021
20959.0,Intervención policial,22021
8424.0,Intervención policial,22022
20960.0,Intervención policial,22022
8426.0,Intervención policial,22026
20961.0,Intervención policial,22026
8427.0,Intervención policial,22027
20962.0,Intervención policial,22027
8428.0,Intervención policial,22030
20963.0,Intervención policial,22030
8429.0,Intervención policial,22031
20964.0,Intervención policial,22031
8430.0,Intervención policial,22032
20965.0,Intervención policial,22032
8431.0,Intervención policial,22033
20966.0,Intervención policial,22033
8432.0,Intervención policial,22034
8433.0,Intervención policial,22034
20967.0,Intervención policial,22034
8434.0,Intervención policial,22035
20968.0,Intervención policial,22035
8435.0,Intervención policial,22036
20969.0,Intervención policial,22036
8436.0,Intervención policial,22037
8437.0,Intervención policial,22037
20970.0,Intervención policial,22037
8438.0,Intervención policial,22038
20971.0,Intervención policial,22038
8439.0,Intervención policial,22039
20972.0,Intervención policial,22039
8440.0,Intervención policial,22040
20973.0,Intervención policial,22040
8441.0,Denuncia particular,22041
20974.0,Denuncia particular,22041
8442.0,Denuncia particular,22042
20975.0,Denuncia particular,22042
8443.0,Denuncia particular,22043
8444.0,Denuncia particular,22043
8445.0,Denuncia particular,22043
8446.0,Denuncia particular,22043
20976.0,Denuncia particular,22043
8447.0,Denuncia particular,22044
20977.0,Denuncia particular,22044
8448.0,Denuncia particular,22048
8449.0,Denuncia particular,22048
20978.0,Denuncia particular,22048
8450.0,Denuncia particular,22049
8451.0,Denuncia particular,22049
